human_sentiment_label,human_sentiment_score,human_affective_extremity,human_is_subjective,human_emotion_joy,human_emotion_anger,human_emotion_sadness,human_emotion_fear,human_emotion_surprise,human_emotion_disgust,human_emotion_neutral,llm_sentiment_label,llm_sentiment_score,llm_affective_extremity,llm_is_subjective,llm_emotion_neutral,llm_emotion_joy,llm_emotion_surprise,llm_emotion_anger,llm_emotion_disgust,llm_emotion_sadness,llm_emotion_fear
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.8833337426185608,0.0,0,0.08242277801036835,0.09254497289657593,0.21875713765621185,0.295829176902771,0.12389398366212845,0.07253680378198624,0.11401521414518356
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.8259313106536865,0.0,0,0.1344355344772339,0.1064024269580841,0.17562562227249146,0.2644556164741516,0.11750554293394089,0.06882472336292267,0.13275055587291718
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.91895592212677,0.0,0,0.1150103509426117,0.07339172810316086,0.24670186638832092,0.33491072058677673,0.08976764976978302,0.05384773388504982,0.0863698348402977
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,0.5224851965904236,0.5224851965904236,1,0.032126713544130325,0.014540825970470905,0.9181045293807983,0.009580245241522789,0.011465431191027164,0.005403101444244385,0.008779153227806091
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.85682612657547,0.0,0,0.09051091969013214,0.04727230221033096,0.5503299832344055,0.0705520436167717,0.04388490319252014,0.04516955465078354,0.1522803157567978
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.866868257522583,0.0,0,0.056274741888046265,0.021913189440965652,0.7592915892601013,0.04014260321855545,0.03729608654975891,0.021623099222779274,0.06345871090888977
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.6848154664039612,0.0,0,0.046789348125457764,0.016534430906176567,0.8399636745452881,0.05030461773276329,0.017823735252022743,0.010010829195380211,0.018573326990008354
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.4576353430747986,0.0,0,0.1461285501718521,0.11024539917707443,0.23400503396987915,0.11824193596839905,0.1462906301021576,0.10388319194316864,0.14120525121688843
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POSITIVE,0.8858011960983276,0.8858011960983276,1,0.015098894946277142,0.12145157158374786,0.8188285827636719,0.017176035791635513,0.011290289461612701,0.005146985873579979,0.011007647030055523
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POSITIVE,0.8921090960502625,0.8921090960502625,1,0.18472373485565186,0.05308058485388756,0.7160911560058594,0.016390033066272736,0.01331346109509468,0.004555998370051384,0.011845022439956665
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.6781550645828247,0.0,0,0.5143597722053528,0.11701691150665283,0.35505616664886475,0.004623879678547382,0.003856670344248414,0.0018124047201126814,0.0032742596231400967
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POSITIVE,0.9807977080345154,0.9807977080345154,1,0.009413938969373703,0.021344177424907684,0.9661021828651428,0.0007684338488616049,0.0009556515142321587,0.0004985944251529872,0.0009169571567326784
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POSITIVE,0.5293838381767273,0.5293838381767273,1,0.4514716863632202,0.035232894122600555,0.4933905601501465,0.0035071733873337507,0.010069704614579678,0.0017470411257818341,0.004581000190228224
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.5678340792655945,0.0,0,0.3117678463459015,0.09181652963161469,0.31320565938949585,0.053060803562402725,0.07645159959793091,0.051209621131420135,0.10248792916536331
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.5350504517555237,0.0,0,0.15538761019706726,0.11288612335920334,0.25070860981941223,0.12560781836509705,0.14226512610912323,0.11908633261919022,0.09405836462974548
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9010701179504395,0.0,0,0.28953853249549866,0.1241137683391571,0.17970770597457886,0.13009783625602722,0.09652093797922134,0.11027242243289948,0.06974881142377853
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.724791944026947,0.0,0,0.04769962653517723,0.024988137185573578,0.8347602486610413,0.027493886649608612,0.025839535519480705,0.01867545396089554,0.020543089136481285
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.6958743333816528,0.0,0,0.2081674039363861,0.14331533014774323,0.4324488937854767,0.05042482540011406,0.06304070353507996,0.04441073164343834,0.05819205194711685
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9137428402900696,0.0,0,0.4014045298099518,0.08122649043798447,0.24079711735248566,0.08521768450737,0.060476433485746384,0.05440468713641167,0.07647302746772766
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.8919682502746582,0.0,0,0.2894938290119171,0.11296950280666351,0.18110889196395874,0.12045013904571533,0.0756552517414093,0.09420585632324219,0.1261165887117386
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9593146443367004,0.0,0,0.6533554792404175,0.025572046637535095,0.17138084769248962,0.0333145335316658,0.0578262023627758,0.024677574634552002,0.03387339785695076
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.7372364401817322,0.0,0,0.10638000816106796,0.15146613121032715,0.22466899454593658,0.18661658465862274,0.0860806405544281,0.08858290314674377,0.15620480477809906
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.839728832244873,0.0,0,0.09583166241645813,0.16094370186328888,0.17605477571487427,0.17975887656211853,0.13356730341911316,0.12320868670940399,0.13063491880893707
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.7543779611587524,0.0,0,0.08004970103502274,0.13685274124145508,0.15832509100437164,0.21190673112869263,0.11055158823728561,0.1756899356842041,0.12662433087825775
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.6090617775917053,0.0,0,0.09179621189832687,0.1648084670305252,0.15527641773223877,0.19471850991249084,0.1234123557806015,0.1072055846452713,0.1627824306488037
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POSITIVE,0.5598391890525818,0.5598391890525818,1,0.10209759324789047,0.11901646852493286,0.17327259480953217,0.19161799550056458,0.12294846028089523,0.15336206555366516,0.13768479228019714
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEGATIVE,0.9609043002128601,0.9609043002128601,1,0.043183036148548126,0.029743613675236702,0.8957405686378479,0.008673442527651787,0.00709998793900013,0.008528291247785091,0.007031082641333342
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.7756744623184204,0.0,0,0.1603674590587616,0.14682605862617493,0.16572391986846924,0.15129216015338898,0.07357032597064972,0.12749435007572174,0.17472577095031738
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9219077229499817,0.0,0,0.16209466755390167,0.1797112226486206,0.2614600360393524,0.14202618598937988,0.06888280063867569,0.07267673313617706,0.11314832419157028
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.7446048259735107,0.0,0,0.130130335688591,0.15910398960113525,0.16492651402950287,0.1760161966085434,0.11460843682289124,0.12119588255882263,0.1340186595916748
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.8540010452270508,0.0,0,0.15479311347007751,0.1525282859802246,0.25149086117744446,0.1163937970995903,0.11118458956480026,0.09575728327035904,0.117852121591568
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.8214608430862427,0.0,0,0.26865944266319275,0.124233677983284,0.20905017852783203,0.14733140170574188,0.08592315763235092,0.07397685199975967,0.09082527458667755
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9235830903053284,0.0,0,0.08837943524122238,0.19960923492908478,0.16221925616264343,0.1764925867319107,0.14093656837940216,0.09303952753543854,0.13932335376739502
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.8807954788208008,0.0,0,0.10870560258626938,0.17627252638339996,0.1493893265724182,0.1497136652469635,0.1328926980495453,0.11911946535110474,0.16390669345855713
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.8473913073539734,0.0,0,0.10038881748914719,0.13856667280197144,0.17257067561149597,0.2637513279914856,0.10979721695184708,0.09536328166723251,0.119562067091465
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.8966003656387329,0.0,0,0.09015913307666779,0.1323166787624359,0.16772131621837616,0.3105296194553375,0.1205870732665062,0.05836416408419609,0.12032200396060944
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.8106064796447754,0.0,0,0.09689854830503464,0.14996026456356049,0.19039557874202728,0.17262497544288635,0.14001989364624023,0.10183528065681458,0.14826542139053345
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9038287401199341,0.0,0,0.1843823939561844,0.08401443064212799,0.23456929624080658,0.22844232618808746,0.07180321961641312,0.07887431979179382,0.11791403591632843
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.87652188539505,0.0,0,0.42508891224861145,0.1608455777168274,0.16892333328723907,0.0731499195098877,0.0689576044678688,0.05208591744303703,0.05094873905181885
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9063693881034851,0.0,0,0.15088506042957306,0.13568194210529327,0.3338237404823303,0.13684380054473877,0.08427559584379196,0.07593323290348053,0.08255665749311447
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.8228864073753357,0.0,0,0.0578547939658165,0.0648178830742836,0.6064953804016113,0.09511484950780869,0.03711835294961929,0.051635127514600754,0.08696366846561432
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.7367281913757324,0.0,0,0.09500725567340851,0.08072980493307114,0.5750823020935059,0.08149183541536331,0.02763650007545948,0.059632252901792526,0.08042003214359283
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.8373426795005798,0.0,0,0.03169681131839752,0.019582491368055344,0.863275408744812,0.017382102087140083,0.028586048632860184,0.017803756520152092,0.021673398092389107
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9112116694450378,0.0,0,0.02320483885705471,0.02221403457224369,0.8712335824966431,0.02118350937962532,0.022190270945429802,0.01463432889431715,0.025339430198073387
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.8414098620414734,0.0,0,0.01842784695327282,0.025456704199314117,0.7777695655822754,0.031032660976052284,0.08263498544692993,0.02393755316734314,0.04074077680706978
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.8294278979301453,0.0,0,0.0077697355300188065,0.015034192241728306,0.9442905187606812,0.00818534754216671,0.008951328694820404,0.0063324980437755585,0.009436354972422123
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9308046698570251,0.0,0,0.09477993845939636,0.10770386457443237,0.5651671886444092,0.0649111270904541,0.059694018214941025,0.035249583423137665,0.07249436527490616
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.8699332475662231,0.0,0,0.15735478699207306,0.07935359328985214,0.20704731345176697,0.14324887096881866,0.1897478550672531,0.09795629978179932,0.12529122829437256
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.8604423999786377,0.0,0,0.0668787881731987,0.02894335240125656,0.42846009135246277,0.08884592354297638,0.2225191593170166,0.019017867743968964,0.14533478021621704
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.82012939453125,0.0,0,0.1568010300397873,0.0692291408777237,0.29026293754577637,0.1386864334344864,0.22833912074565887,0.05455099046230316,0.06213034689426422
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.8459970355033875,0.0,0,0.15849360823631287,0.10437662899494171,0.16332904994487762,0.15526878833770752,0.14261457324028015,0.12618419528007507,0.14973315596580505
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9415085911750793,0.0,0,0.04806318134069443,0.05343402549624443,0.7398700714111328,0.05168180540204048,0.04845816269516945,0.026286188513040543,0.03220662474632263
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9051094651222229,0.0,0,0.21053794026374817,0.11043313890695572,0.34490254521369934,0.1333315372467041,0.056591104716062546,0.06700067222118378,0.07720305025577545
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.7916696667671204,0.0,0,0.18608327209949493,0.21254996955394745,0.23825772106647491,0.1122436597943306,0.1297052651643753,0.04901301488280296,0.07214712351560593
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.7748836874961853,0.0,0,0.147480770945549,0.09812554717063904,0.3695225119590759,0.12768025696277618,0.07623660564422607,0.07667900621891022,0.10427535325288773
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9509164094924927,0.0,0,0.1750655472278595,0.09317325055599213,0.4891100227832794,0.08569420129060745,0.05001450330018997,0.048047613352537155,0.05889485403895378
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9280108213424683,0.0,0,0.19459569454193115,0.13457871973514557,0.3472594916820526,0.14929147064685822,0.06923402100801468,0.04333661124110222,0.06170397996902466
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.921718180179596,0.0,0,0.21223559975624084,0.10348774492740631,0.2646595537662506,0.10464231669902802,0.131605863571167,0.08730132132768631,0.0960676372051239
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9354183077812195,0.0,0,0.24390047788619995,0.10313306003808975,0.21594376862049103,0.1404350996017456,0.12186934798955917,0.08420085906982422,0.09051739424467087
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.7780481576919556,0.0,0,0.19710558652877808,0.25041958689689636,0.11150731146335602,0.1262349933385849,0.0976404920220375,0.11379541456699371,0.10329649597406387
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9241402745246887,0.0,0,0.1562124341726303,0.15919914841651917,0.23418685793876648,0.17306560277938843,0.09840194880962372,0.07189173996448517,0.10704224556684494
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.8152686953544617,0.0,0,0.12032357603311539,0.12113236635923386,0.14838601648807526,0.16894979774951935,0.14925798773765564,0.1230541542172432,0.16889603435993195
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9622450470924377,0.0,0,0.36149564385414124,0.09648359566926956,0.2101069688796997,0.11647643148899078,0.0943617895245552,0.058984432369470596,0.06209124997258186
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9696964025497437,0.0,0,0.37290531396865845,0.11883693188428879,0.17416685819625854,0.1300196796655655,0.05762916058301926,0.06895852088928223,0.07748354226350784
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9365622997283936,0.0,0,0.4785071909427643,0.09415987879037857,0.12323776632547379,0.09799659997224808,0.06068629398941994,0.07482355833053589,0.07058874517679214
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.954417884349823,0.0,0,0.16386640071868896,0.14557787775993347,0.14696970582008362,0.13716810941696167,0.1300780475139618,0.12756957113742828,0.1487703025341034
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9485284090042114,0.0,0,0.7648869156837463,0.03430420905351639,0.09075108170509338,0.034537363797426224,0.02739834226667881,0.023890431970357895,0.024231595918536186
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.8833186626434326,0.0,0,0.1586412787437439,0.14054833352565765,0.2103462815284729,0.13947907090187073,0.0939636379480362,0.11785862594842911,0.13916274905204773
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.7486412525177002,0.0,0,0.11228056252002716,0.13962088525295258,0.13264799118041992,0.15637655556201935,0.16596050560474396,0.1349206119775772,0.15819290280342102
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.8818546533584595,0.0,0,0.10047393292188644,0.16160447895526886,0.18929147720336914,0.1562936007976532,0.11050587147474289,0.1300881952047348,0.15174254775047302
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.7154725790023804,0.0,0,0.18335434794425964,0.17129114270210266,0.18423151969909668,0.15007294714450836,0.09504684060811996,0.08217357099056244,0.13382957875728607
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9306584596633911,0.0,0,0.23977549374103546,0.07887450605630875,0.19317057728767395,0.1626269817352295,0.09510208666324615,0.10771263390779495,0.12273775786161423
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9232142567634583,0.0,0,0.1769622415304184,0.09234067052602768,0.19435304403305054,0.11360221356153488,0.14056754112243652,0.1254158467054367,0.15675851702690125
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9332532286643982,0.0,0,0.15579454600811005,0.11789017915725708,0.2887613773345947,0.12626412510871887,0.13145451247692108,0.09096406400203705,0.08887118846178055
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.7327163219451904,0.0,0,0.22878211736679077,0.12008924037218094,0.15495623648166656,0.13895370066165924,0.10496149212121964,0.10821819305419922,0.14403901994228363
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POSITIVE,0.5494784712791443,0.5494784712791443,1,0.19354604184627533,0.12345238029956818,0.11512267589569092,0.14476992189884186,0.14203816652297974,0.13377659022808075,0.14729420840740204
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.5076348185539246,0.0,0,0.26283061504364014,0.16357922554016113,0.08887479454278946,0.12652306258678436,0.13402491807937622,0.12250671535730362,0.10166073590517044
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POSITIVE,0.5077056884765625,0.5077056884765625,1,0.29557791352272034,0.11023198813199997,0.15822990238666534,0.12767615914344788,0.10309663414955139,0.08950228244066238,0.1156851127743721
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9545181393623352,0.0,0,0.047451432794332504,0.0023299751337617636,0.9379658102989197,0.002496938221156597,0.0037896158173680305,0.0026565559674054384,0.0033096610568463802
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9262211322784424,0.0,0,0.13720069825649261,0.14281031489372253,0.14103621244430542,0.1456013023853302,0.13737303018569946,0.145482137799263,0.15049627423286438
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9091780781745911,0.0,0,0.1067233458161354,0.1365637630224228,0.16830818355083466,0.14928461611270905,0.1560373455286026,0.1170274019241333,0.1660553365945816
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.8906274437904358,0.0,0,0.09802119433879852,0.12683235108852386,0.1623687744140625,0.18100103735923767,0.15634837746620178,0.14677414298057556,0.12865415215492249
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9139447212219238,0.0,0,0.13512681424617767,0.12091343849897385,0.1917801946401596,0.15453502535820007,0.15661998093128204,0.12631148099899292,0.11471313238143921
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9439918398857117,0.0,0,0.08369600027799606,0.12441898882389069,0.23888468742370605,0.16591724753379822,0.19078662991523743,0.09319417923688889,0.10310222208499908
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.7333168387413025,0.0,0,0.1296147108078003,0.1017422154545784,0.17306195199489594,0.20654025673866272,0.1489635407924652,0.06966176629066467,0.17041565477848053
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9070976972579956,0.0,0,0.06954213231801987,0.18191397190093994,0.166424959897995,0.15651027858257294,0.13237155973911285,0.08845001459121704,0.2047870010137558
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POSITIVE,0.7399981617927551,0.7399981617927551,1,0.08263253420591354,0.06398625671863556,0.6737645268440247,0.04088476300239563,0.06483872979879379,0.02945415861904621,0.04443899914622307
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,POSITIVE,0.7480888962745667,0.7480888962745667,1,0.1804686188697815,0.11393576115369797,0.11719253659248352,0.10296116024255753,0.2572435438632965,0.059164807200431824,0.16903354227542877
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.7802555561065674,0.0,0,0.06806226819753647,0.07369689643383026,0.7038278579711914,0.047296155244112015,0.041592855006456375,0.023137522861361504,0.04238643869757652
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.8525761961936951,0.0,0,0.18579648435115814,0.13176706433296204,0.17811450362205505,0.1584530770778656,0.12315203994512558,0.11252088099718094,0.11019595712423325
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.7577885389328003,0.0,0,0.11443906277418137,0.09533146768808365,0.25116637349128723,0.11937922984361649,0.19481804966926575,0.0928187370300293,0.13204710185527802
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.8796021938323975,0.0,0,0.4374457001686096,0.07033436000347137,0.19175896048545837,0.07840889692306519,0.06763456761837006,0.06875476241111755,0.08566277474164963
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.8626778721809387,0.0,0,0.18055512011051178,0.12548160552978516,0.2716781497001648,0.13052091002464294,0.09578002989292145,0.09792256355285645,0.09806162118911743
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.9043868780136108,0.0,0,0.19070017337799072,0.16244424879550934,0.18231883645057678,0.17829960584640503,0.12566764652729034,0.10043453425168991,0.06013496592640877
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.6722135543823242,0.0,0,0.011887723580002785,0.03373522683978081,0.7231848239898682,0.005434930324554443,0.00549492659047246,0.004647133406251669,0.2156151682138443
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.6891052722930908,0.0,0,0.14739061892032623,0.16975121200084686,0.3004814684391022,0.15992936491966248,0.06652124226093292,0.07883074879646301,0.0770954042673111
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.5603224039077759,0.0,0,0.1390196830034256,0.13164086639881134,0.27036216855049133,0.13857389986515045,0.05347108095884323,0.056145310401916504,0.21078698337078094
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.8696398735046387,0.0,0,0.1949716955423355,0.09801452606916428,0.3968019485473633,0.10490313917398453,0.07722078263759613,0.06019892171025276,0.067889004945755
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.8320021629333496,0.0,0,0.12263793498277664,0.11332356929779053,0.39848729968070984,0.0976373478770256,0.11234745383262634,0.07073616236448288,0.08483026921749115
,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL,0.8129772543907166,0.0,0,0.2917616665363312,0.07511455565690994,0.3461120128631592,0.08406751602888107,0.0816769227385521,0.06634004414081573,0.05492732301354408
