Abstract_Entities,Generated_Abstract_Entities
"Staffangymnasiet:ORG,Söderhamn:LOC,Sveigedemokraterna:ORG,32%:MSR,Ljusneskolan:LOC,Söderhamn:LOC,37%:MSR,http://helahalsingland.se/soderhamn/1.2350924-var-fjarde-elev-rostade-pa-sd:LOC","Bjurholm:LOC,Dorotea:LOC,Åsele:LOC,Norsjö:LOC,Kalle:PRS,Norrlands:LOC,Stockholm:LOC,Piteå:LOC,SSAB:ORG,Danderyd:LOC,Årjäng:LOC,Skåne:LOC,Facebook:ORG,Borlänge:LOC,Söderhamn:LOC,Borlänge:LOC,Söderhamn:LOC,Skåne:LOC"
,"Sverige:LOC,Bjurholm:LOC,Dorotea:LOC,Åsele:LOC,Arjeplog:LOC,Stockholm:LOC,Danderyd:LOC,Piteå:LOC,Piteå:LOC,Årjäng:LOC,Årjäng:LOC,Skåne:LOC,Skåne:LOC,Borlänge:LOC,Söderhamn:LOC,Borlänge:LOC,Söderhamn:LOC,Skåne:LOC,SD:s:ORG"
"Söderhamn:LOC,norrland:LOC,Sd:LOC,Sverige:LOC,Amerika:LOC","Bjurholm:LOC,Dorotea:LOC,Åsele:LOC,Vilhelmina:LOC,Norrlands:LOC,Danderyd:LOC,Årjäng:LOC,Piteå:LOC,Skåne:LOC,Borlänge:LOC,Söderhamn:LOC,Stockholm:LOC"
"sverige:LOC,danmark:LOC,sydsverige:LOC,Tyskland:LOC,under andra världskriget:TME,skåne Malmö:LOC,helsingborg:LOC,landskrona:LOC,kristianstad:LOC,skåne:LOC","Bjurholm:LOC,Dorotea:LOC,Åsele:LOC,Arjeplog:LOC,Kalle:PRS,Norrlands:LOC,Danderyd:LOC,Årjäng:LOC,Piteå:LOC,Norrland:LOC,Skåne:LOC,Borlänge:LOC,Söderhamn:LOC,Skåne:LOC"
,"Bjurholm:LOC,Dorotea:LOC,Åsele:LOC,Kenta:PRS,Danderyd:LOC,Moderaterna:ORG,Årjäng:LOC,Piteå:LOC,Skåne:LOC,Borlänge:LOC,Söderhamn:LOC,norrlands:LOC,Skåne:LOC,Blekinge:LOC"
Kronobergs län:LOC,"Ica:ORG,Danderyd:LOC,white trash:PRS,Årjäng:LOC,Piteå:LOC,Skåne:LOC,Skåne:LOC,i 20 år:TME,Borlänge:LOC,Söderhamn:LOC,Borlänge:LOC,Söderhamn:LOC"
,"The Many Faces:WRK,Sybil:PRS"
Berny Pålsson:PRS,"Sybil:PRS,Sybil:PRS"
,Sally Field:PRS
Googles:ORG,Sybil:PRS
,Sybil:PRS
,
,
,
Livsmedelsverkets:ORG,Östersjön:LOC
Sverige:LOC,
,
"Sverige:LOC,Peter Birros:PRS",Livsmedelsverket:ORG
"Danmark:LOC,Frankrike:LOC,Italien:LOC",Sverige:LOC
"Italien:LOC,Italien:LOC,Italien:LOC,sverige:LOC",
,
Sverige:LOC,
brieosten:PRS,
,
,"Östersjöfisken:LOC,Östersjön:LOC,varje vecka:TME"
,
,
,Östersjön:LOC
,
Thailand:LOC,
,
,Sverige:LOC
,"brien:PRS,Sverige:LOC"
,"Östersjön:LOC,Sverige:LOC"
,
för något år sedan:TME,brie:PRS
,"Östersjön:LOC,Östersjön:LOC,brie:PRS"
PCB:ORG,
"Sverige:LOC,Livsmedelsverket:ORG,Frankrike:LOC,Livsmedelsverket:ORG",Östersjön:LOC
,Sverige:LOC
,
,brien:PRS
,
USA:LOC,Östersjön:LOC
,Luleå:LOC
,
"Sverige:LOC,Schweiz:LOC,Hitler:PRS",Örebro:LOC
"100 miljarder:MSR,Afrika:LOC,Stockholm:LOC,Afrika:LOC",
Aktiv Demokratis forum:ORG,
,"DDoS:a:ORG,TikTok:LOC,Svensson:PRS"
Aktiv Demokratis webbsida:ORG,tiktok:PRS
,
wikipedia:PRS,
,
,
"Libyen:LOC,Umeå universitet:ORG,ryssland:LOC,Australien:LOC,Libyen:LOC,brittannien:LOC",
,
,
Schweiz:LOC,
,
Schweiz:LOC,
,rossel:PRS
,
,
,
,
,
,
"Albanien:LOC,Sverige:LOC,Sverige:LOC","Europa:LOC,Kanarieöarna:LOC,Frankrike:LOC,Nice:LOC,Antibes:LOC,Spanien:LOC,Baskien:LOC,Sverige:LOC,Italien:LOC,Portugal:LOC,Spanien:LOC,Sverige:LOC"
Albanien:LOC,"Europa:LOC,Schweiz:LOC,Österrike:LOC,Tyskland:LOC,Nederländerna:LOC,Frankrike:LOC,Rivieran:LOC,Irland:LOC,Spanien:LOC,Portugal:LOC,soft:LOC,Lissabon:LOC,Algarve:LOC,Portugal:LOC,Spanien:LOC,Malta:LOC"
"Frankrike:LOC,Sverige:LOC,Frankrike:LOC,Martinique:LOC,Guyana:LOC,Tahiti:LOC,Réunion:LOC,Spanien:LOC,Spanien:LOC","Sverige:LOC,Europa:LOC,Medelhavet:LOC,Sverige:LOC,Portugal:LOC,Lissabon:LOC,Porto:LOC,Spanien:LOC,Madrid:LOC,Barcelona:LOC,Valencia:LOC,Spanien:LOC,Frankrike:LOC,Italien:LOC,Milano:LOC,Bologna:LOC,Europa:LOC,Schweiz:LOC,Portugal:LOC,Spanien:LOC"
"Spanien:LOC,Frankrike:LOC","Sverige:LOC,Europa:LOC,Frankrike:LOC,Nice:LOC,Antibes:LOC,Sverige:LOC,Spanien:LOC,Portugal:LOC,Sverige:LOC,Italien:LOC,Frankrike:LOC,Spanien:LOC,Baskien:LOC,Katalonien:LOC"
"Europa:LOC,Sverige:LOC,Blunda:LOC","Sverige:LOC,Europa:LOC,Cypern:LOC,Sverige:LOC,Malta:LOC,Spanien:LOC,Portugal:LOC,Frankrike:LOC,Italien:LOC,Europa:LOC,Medelhavet:LOC,Sverige:LOC"
"Europa:LOC,Södra Spanien:LOC,Andalusien:LOC,GENERELLT:ORG,Sverige:LOC,Fuengirola:LOC","Sverige:LOC,Europa:LOC,Schweiz:LOC,Österrike:LOC,Tyskland:LOC,Spanien:LOC,Portugal:LOC,Frankrike:LOC,Italien:LOC,Frankrike:LOC,Spanien:LOC,Baskien:LOC,Sydeuropa:LOC,Kanarieöarna:LOC,Europa:LOC"
"Sverige:LOC,Sverige:LOC,Norge:LOC,Kanada:LOC,Sverige:LOC","Sverige:LOC,Europa:LOC,Portugal:LOC,Lissabon:LOC,Porto:LOC,Sverige:LOC,Spanien:LOC,Spanien:LOC,Málaga:LOC,Sydfrankrike:LOC,Malta:LOC,Cypern:LOC,Cypern:LOC,Schweiz:LOC,Nederländerna:LOC,Danmark:LOC,Sverige:LOC,Portugal:LOC,Spanien:LOC"
"Luxemburg:LOC,Sverige:LOC","Europa:LOC,Sydfrankrike:LOC,Nice:LOC,Antibes:LOC,Schweiz:LOC,Schweiz:LOC,EU:ORG,Norditalien:LOC,Milano:LOC,Verona:LOC,Bologna:LOC,Italien:LOC,Portugal:LOC,Lisabon/:LOC,Porto:LOC,Sverige:LOC,Medelhavet:LOC,Atlanten:LOC,Spanien:LOC,Nederländerna:LOC,Tyskland:LOC,Österrike:LOC"
jumpcut:PRS,"Europa:LOC,Sverige:LOC,Schweiz:LOC,Österrike:LOC,Tyskland:LOC,Schweiz:LOC,Medelhavsvärme:LOC,Portugal:LOC,Lisbon:LOC,Porto:LOC,Spanien:LOC,Kanarieöarna:LOC"
"Europa:LOC,Östersjön:LOC,Frankrike:LOC,Schweiz:LOC,Medelhavet:LOC","Europa:LOC,Schweiz:LOC,Österrike:LOC,Tyskland:LOC,Nederländerna:LOC,Portugal:LOC,Lisabon/:LOC,Porto:LOC,Spanien:LOC,Valencia:LOC,Malaga:LOC,Sverige:LOC,Spanien:LOC,nordeuropa:LOC,Portugal:LOC,Spanien:LOC,Canarieöarna:LOC"
,"samtidigt:TME,Sverige:LOC,Norge:LOC,Europa:LOC,Portugal:LOC,Lisbon:PRS,Cascais:LOC,Spanien:LOC,Kanarieöarna:LOC,Europa:LOC,Sverige:LOC,Norden:LOC,Frankrike:LOC,Malta:LOC,Cypern:LOC,Sverige:LOC,Danmark:LOC,Nederländerna:LOC,Tyskland:LOC,Norrland:LOC,Portugal:LOC,Sverige:LOC"
"Andalusien:LOC,Sverige:LOC,Barcelona:LOC","Sverige:LOC,Europa:LOC,Schweiz:LOC,EU:ORG,Europa:LOC,Österrike:LOC,Tyskland:LOC,Frankrike:LOC,Spanien:LOC,Portugal:LOC,Europa:LOC,Kanarieöarna:LOC,Madeira:LOC,Malta:LOC,Cypern:LOC,Sverige:LOC,Sverige:LOC"
"IKEA:ORG,IKEA-kök:ORG,Sverige:LOC","Sverige:LOC,Europa:LOC,Nederländerna:LOC,Tyskland:LOC,Österrike:LOC,Schweiz:LOC,Spanien:LOC,Portugal:LOC,Spanien:LOC,Portugal:LOC,Lissabon:LOC,Porto:LOC,Rivieran:LOC,Italien:LOC,Spanien:LOC,Portugal:LOC,Malta:LOC,Cypern:LOC,Frankrike:LOC,Spanien:LOC"
"Holland:LOC,Skandinavien:LOC,München:LOC","Europa:LOC,Schweiz:LOC,Österrike:LOC,Frankrike:LOC,Sverige:LOC,Portugal:LOC,Spanien:LOC,Malta:LOC,Cypern:LOC,Grekland:LOC,Portugal:LOC,Spanien:LOC,Kanarieöarna:LOC,Spanien:LOC,Sverige:LOC"
Holland:LOC,"Sverige:LOC,Europa:LOC,Schweiz:LOC,Portugal:LOC,Lisbon:LOC,Porto:LOC,Spanien:LOC,Valencia:LOC,Málaga:LOC,Frankrike:LOC,Italien:LOC,Sverige:LOC,Europa:LOC,Kanarieöarna:LOC,Spanien:LOC,Portugal:LOC,Portugal:LOC,Spanien:LOC,Frankrike:LOC"
"Tyskland:LOC,Tyskland:LOC,Sverige:LOC,i juli:TME,Berlin:LOC,Sverige:LOC,Berlin:LOC,Sverige:LOC,Göteborg:LOC,Edit:PRS,Nederländerna:LOC,Sverige:LOC,Norden:LOC","Sverige:LOC,Europa:LOC,Frankrike:LOC,Nice:LOC,Antibes:LOC,Spanien:LOC,Baskien:LOC,Katalonien:LOC,Portugal:LOC,Danmark:LOC,Nederländerna:LOC,Tyskland:LOC,Norrland:LOC,Europa:LOC,basically Kanarieöarna:LOC,Madeira:LOC,Cypern:LOC,Malta:LOC,Kanarieöarna:LOC,Frankrike:LOC"
"spanien:LOC,sverige:LOC,sverige:LOC,sverige:LOC,Torrevieja:LOC,Dar:LOC,engelskman:PRS,hollandare:PRS,spanien:LOC","Sverige:LOC,Europa:LOC,EU:ORG,Frankrike:LOC,Nice:LOC,Marseille-hållet:LOC,Spanien:LOC,Barcelona:LOC,Valencia:LOC,Portugal:LOC,Nederländerna:LOC,Belgien:LOC,Tyskland:LOC,Sverige:LOC,Europa:LOC,Kanarieöarna:LOC,Spanien:LOC"
"Ang Tyskland:LOC,Holland:LOC,Sverige:LOC,Holland:LOC","Sverige:LOC,Europa:LOC,Frankrike:LOC,Italien:LOC,Sverige:LOC,Spanien:LOC,Portugal:LOC,Sverige:LOC,Sverige:LOC,Schweiz:LOC,Österrike:LOC,Europa:LOC,Kanarieöarna:LOC,Kanarieöarna:LOC"
,Sverige:LOC
,
,
,Arbetsförmedlingen:ORG
Sverige:LOC,Sverige:LOC
borås:LOC,
Borlänge:LOC,
,
,
,
,hjärnan”-karusell:PRS
,på onsdag:TME
,
,
,
,
,
,
,
,
Inside Brus:PRS,
,
,
Omeprazol:OBJ,
,
,
imorgon:TME,
,
Vialerg:PRS,
,
,
,
,
,
,
,
"Omeprazol:OBJ,Johannesört:PRS,Erlotinib:PRS",
,
,
,
,
,
,
,
,
,
,
,
,
,
norrland:LOC,
,
,
,
,
,
,
"Köpenhamn:LOC,chris:PRS,varje dag:TME",
,
,
,
,
,
,
,
,
,
,
,Odenplan:LOC
,"Odenplan:LOC,St Eriksplan:LOC"
Östermalms:LOC,Odenplan:LOC
,Odenplan:LOC
,"Odenplan:LOC,🙄:ORG"
,"Carl:PRS,Stenströms:PRS"
"Stenströms:PRS,Helsingborg:LOC","Stenströms:PRS,Carl:PRS"
stockholm:LOC,Stenströms:PRS
,
,
,CSN:ORG
,
FI:ORG,CSN:ORG
,
,CSN:ORG
,
,KALP:LOC
,
,
Göteborg:LOC,"KALP:LOC,CSN:ORG"
västerhaninge:LOC,
,CSN:ORG
,CSN:ORG
,
,CSN:ORG
,
,
,
,
,
,Ritalin:LOC
Johan:PRS,Ritalinet:PRS
,"Ritalinet:PRS,Ritalinet:LOC"
Edit:PRS,Mogadon:LOC
hittills:TME,
,
,
,
,
,
,
,weed:PRS
,
,
,
Edit:PRS,
,
,
,
,
,coping:PRS
,
,
Edit:PRS,weed:PRS
Amsterdam:LOC,
,
,
,
,
Benzo:PRS,
,
Benzo:PRS,
,weed:PRS
,
,
,
Cigg:PRS,
,
,
fuck off:PRS,
,"Sverige:LOC,Sverige:LOC"
"Sven Svensson:PRS,Ahmed Abdhulla:PRS,Irak:LOC","Sverige:LOC,Indien:LOC,Indien:LOC"
,"Sverige:LOC,Indien:LOC,Indien:LOC,Sverige:LOC,Sverige:LOC"
,"Sverige:LOC,Indien:LOC,Indien:LOC,Sverige:LOC"
,"Sverige:LOC,Indien:LOC,Indien:LOC,Sverige:LOC"
"Indien:LOC,Indien:LOC","Sverige:LOC,Indien:LOC"
"Liechtenstein:PRS,Bürgergemeinde:LOC,Liechtenstein:PRS,Liechtenstein:PRS,Sverige:LOC","Sverige:LOC,Indien:LOC,Sverige:LOC"
,vid lunchtid:TME
,
,amount:PRS
,Soft Light:ORG
,Unsharp Mask:PRS
,
,Bicubic Smoother:PRS
,
,
,
,
,
,
,
,Malta:LOC
Rich:PRS,
,
mac os:PRS,VM:EVN
,"Mac:PRS,Stars:PRS"
,mac:PRS
,
,
barcelona:LOC,
,
,
,city:LOC
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
söksöksöksösksksököskösks:ORG,
,
,
,
Josef_K:PRS,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,"Västerlånggatan:LOC,Gamla Stan:LOC,Alphaspel:PRS,Gamla Stan:LOC,Catan:LOC"
,"Gamla stan:LOC,Catan:LOC,Alphaspel:PRS,Hägersten:LOC"
Arcane:PRS,"Gamla Stan:LOC,Västerlånggatan:LOC,Alphaspel:PRS,Stockholm:LOC,Odenplan:LOC"
Arcane:PRS,"Gamla Stan:LOC,Västerlånggatan:LOC,Sergels torg:LOC,Clas Ohlson:PRS,Alphaspel:PRS,Catan:LOC,Settlers:PRS"
"Sturegallerian:LOC,Mariatorget:LOC","Gamla stan:LOC,Catan:LOC,Hägersten:LOC,Mecka:LOC,Sveavägen:LOC"
Games:ORG,"Högdalen:LOC,Catan:LOC,Gamla stan:LOC,S:t Eriksplan:LOC"
"GBG:LOC,Games:ORG","Bromma:LOC,Alvik:LOC,Catan:LOC,Västerlånggatan:LOC,Gamla stan:LOC,Odenplan-ish:ORG"
kungsholmen Stockholms:LOC,"Odenplan:LOC,Dalagatan:LOC,SF:ORG,Gamla stan:LOC,Sergels torg:LOC,Catan:LOC,Fridhemsplan:LOC"
Stockholm:LOC,"Gamla stan:LOC,Västerlånggatan:LOC,Catan:LOC"
"Alphaspel:PRS,öppettider:LOC","Gamla stan:LOC,Dragons Lair:ORG,Kungsholmen:LOC,Catan:LOC,city:LOC,Catan:LOC,Mäster Samuelsgatan:LOC"
"Gamla Stan:LOC,Västerlånggatan:LOC,USA:LOC,Arcane:PRS,Odenplan:LOC,Butik:ORG,Kungsholmstorg:LOC,Sveriges:LOC,Sveriges:LOC,Solberga:LOC","Odenplan:LOC,Dalagatan:LOC,Catan:LOC,Gamla stan:LOC,Titan Games:ORG,S:t Eriksplan:LOC"
,"Gamla stan:LOC,Alphaspel:PRS,Hägersten:LOC,Drottninggatan:LOC"
,
,Lars Vilks:PRS
Lars Vilks:PRS,Europa:LOC
,Vilks:PRS
"Lars Vilks:PRS,Vilks:PRS","Vilks:PRS,Vilks:PRS,Pride:ORG,Israel:LOC,Palestina:LOC"
Sverige:LOC,Vilks:PRS
,Lars Vilks:PRS
,"Lars Vilks?”-quiz:PRS,Vilks:PRS"
,"Lars Vilks:PRS,Charlie Hebdo:PRS,Israel:LOC,Palestina:LOC"
,Lars Vilks:PRS
"Lars Wilks:PRS,Muhammed:PRS,Islam:WRK",Lars Vilks:PRS
,"Lars:PRS,Vilks:PRS"
Muhammed:PRS,"Vilks:PRS,SFI:ORG"
"Muhammed:PRS,Muhammed:PRS,Muhammed:PRS","Vilks:PRS,Lars Vilks:PRS"
,Vilks:PRS
Mohammed:PRS,Lars Vilks:PRS
,"Lars Vilks:PRS,Vilks:PRS"
"Jesus:PRS,Buddha:PRS",Vilks:PRS
Mohammed:PRS,"Vilks:PRS,Vilks:PRS,Charlie Hebdo:PRS,Salman Rushdie:PRS"
,Vilks:PRS
Vilks:PRS,"Vilks:PRS,Vilks:PRS,Charlie Hebdo:PRS"
Lars:PRS,Vilks:PRS
jesus:PRS,Lars Vilks:PRS
,Lars Vilks:PRS
Nederländerna:LOC,Vilks:PRS
,Vilks:PRS
,
,
,
facebook:PRS,Facebook:ORG
,
Facebook:ORG,Facebook:ORG
,
,Facebook:ORG
facebook:PRS,
Facebook:ORG,
,
facebook:PRS,
,
,Facebook:ORG
,
Facebook:ORG,
,chill:PRS
,
,
,Seagate:ORG
,XP SP3:OBJ
,
,Gamla XP:OBJ
,Disabled:WRK
,OS:EVN
,OS:EVN
,
,"faila:PRS,XP SP3:OBJ"
,
,
,
,"OS:EVN,IDE:ORG"
,
,
,
,
,
,OS:EVN
,
,Volvo 240:OBJ
,
,
,
,
,
,
Raidcard:PRS,OS:EVN
hard:PRS,
Arn:PRS,"Köpenhamn:LOC,Helsingfors:LOC,Frankfurt:LOC,Amsterdam:LOC,Oslo:LOC,Stockholm:LOC"
8-9 timmar:TME,"SAS:ORG,BKK:ORG,Helsingfors:LOC,Finnair:ORG,Finnair:ORG,BKK:ORG"
"Turkish:LOC,Göteborg:LOC,Bangkok:LOC,Istanbul:LOC,SAS:ORG,Star Alliance:ORG","BKK:ORG,Helsingfors:LOC,Finnair:ORG,Köpenhamn:LOC,Thai:LOC,ARN:ORG,Stockholm:LOC,SAS:ORG,Oslo:LOC,ARN:ORG,OSL:ORG,Frankfurt:LOC,Amsterdam:LOC,München:LOC,Thai:LOC,CPH:LOC,Frankfurt:LOC"
Thailand:LOC,"ARN:ORG,SAS:ORG,Sverige:LOC,ARN:ORG,Doha:LOC,Thai CPH:ORG"
,MacBooken:PRS
,
,MacBooken:PRS
,
,MacBooken:PRS
,MacBooken:PRS
,
,MacBooken:PRS
Dr Tinnitus:PRS,
,Macbooken:PRS
,"Ang iMac:PRS,MacBooken:PRS"
,MacBooken:PRS
,"Apple:ORG,MacBooken:PRS"
,MacBooken:PRS
,"Ang iMac:PRS,MacBooken:PRS"
,MacBooken:PRS
,"Apple:ORG,MacBooken:PRS"
,MacBooken:PRS
Mic-In:PRS,MacBooken:PRS
,"en vinter:TME,Alperna:LOC,USA:LOC,Afrika:LOC"
,"Barcelona:LOC,Barcelona:LOC,Barca:LOC,Jordi:PRS,Kabul:LOC,Barca:LOC"
,"Barcelona:LOC,Barcelona:LOC,Barcelona:LOC,Barcelona:LOC,Barcelona:LOC"
,"Barca:LOC,Barcelona”/“Expats:LOC,Barcelona:LOC"
,"Barca:LOC,Barcelona:LOC,Barcelona:LOC,Barceloneta:LOC,på kvällen:TME"
,"Barcelona:LOC,Barcelona:LOC"
,"Barcelona:LOC,Barcelona:LOC,Barcelona:LOC,Kabul:LOC"
"Barcelona:LOC,mellan dagarna:TME","Barcelona”/“Expats:LOC,Barcelona:LOC,George Payne:PRS,Barcelona:LOC"
,"Barca:LOC,Barcelona:LOC,Barcelona:LOC"
,"Barcelona:LOC,Barcelona:LOC,Kabul:LOC,Barcelona:LOC"
travelbuddy.com:PRS,"Barca:LOC,pub crawl:WRK,beachvolley:LOC,Barcelona:LOC,Barcelona:LOC"
,"Barca:LOC,Barcelona”/“Expats:LOC,Barcelona:LOC"
,Göteborg:LOC
,Göteborg:LOC
,"Gbg:LOC,Transportstyrelsen:ORG"
,
Dolly:PRS,
,
Sverige:LOC,
under andra världskriget:TME,
,SMR:ORG
,
,
,
,
,SMR:ORG
somalia:ORG,
,
,SMR:ORG
,SMR:ORG
,
,
,90%:MSR
,Ahmed:PRS
,
,
"SMR:ORG,Sverige:LOC,Vasaparken:LOC,Stockholm:LOC",
,Mellanöstern:LOC
,SMR:ORG
,
,
"Sveriges:LOC,Araber:LOC,2,65%:MSR,Jugoslaver:LOC,Skandinaver:LOC,1,07%:MSR,Väst-:LOC,Thailandska:LOC,Filippinska:LOC,Sveriges:LOC",blah blah:PRS
"Stockholm:LOC,Thailand:LOC,afrika:LOC",
Somalia:LOC,Flashback:LOC
,
,"Heinz Burger Sauce:PRS,Felix Röd:PRS,Maria Chipotle Mayo:PRS"
,"Rydbergs Bearnaise:PRS,Felix Rhode:PRS,Heinz Burger Sauce:PRS"
"Erik Lallerstedts:PRS,Lohmanders:PRS,McDonald's:ORG,Louisiana:LOC","Rydbergs Bearnaise:PRS,Maria Chipotle Mayo:PRS,Felix Rökig:PRS,Heinz Burger Sauce:PRS"
"i somras:TME,Lohmanders:PRS,Heinz:PRS,Felix:PRS,Max:PRS","ICA:ORG,Felix Rhode:PRS,Island:LOC,Maria Chipotle Mayo:PRS,Heinz Burger Sauce:PRS"
,"Felix Rhode:PRS,Heinz Burger Sauce:PRS"
"Kroatien:LOC,cirkus:LOC,1 år sedan:TME,Ica:ORG,Felix:PRS","Felix Hamburgardressing:PRS,Rydbergs Roasted Garlic-aioli:PRS"
Jim Beam Barbeque sauce:PRS,"Johnny’s:PRS,Hellmann’s Mayo:PRS,Maria Chipotle Mayo:PRS,Felix Bostongurka:PRS,HP:ORG"
"Santa Marias Cheddardipp:PRS,Max:PRS","Felix Rhode:PRS,Island:LOC,Rydbergs Bearnaise:PRS,Maria Chipotle Mayo:PRS,don’:PRS,Heinz:PRS"
"åxå:PRS,Blairs:PRS,åxå:PRS,hiilosmakkara:PRS,åxå:PRS","Felix Bostongurka-dressing:PRS,Rydbergs:PRS,Schysst Käk:LOC,Maria Chipotle Mayo:PRS,Johnnys:PRS,Lohmanders:PRS"
Donkens Garlic Dipp:ORG,"Hellmann’s Real Mayo:PRS,Maria Chipotle Mayo:PRS,Heinz Burger Sauce:PRS"
Max:PRS,"Felix Rhode:PRS,Island:LOC,Heinz Burger Sauce:PRS,Maria Chipotle Mayo:PRS"
"EastClintfood:PRS,Sriracha:LOC,för två månader sedan:TME","Hellmann’s Real Majonnäs:PRS,Felix Rhode:PRS,Island:LOC,Maria Chipotle Mayo:PRS"
Lohmanders:PRS,"Felix:PRS,Heinz:PRS"
,"Lönneberga:LOC,Johnny’s vitlöksdressing:PRS,Hellmann’s majonnäs:PRS,Sriracha:LOC,Felix Boston:PRS,Santa Maria Taco Sauce:LOC"
"Santa Marias salsa:PRS,Knorr:PRS","Hellmann’s Real Mayo:PRS,Santa Maria:PRS,Heinz:PRS,Felix Rostad Lök-dressing:PRS"
,"Hellmann’s Real Mayo:PRS,Felix Rhode:PRS,Island:LOC,Santa Maria Mango Curry:PRS"
,"Rydbergs Bearnaise:PRS,Rydbergs:PRS,Heinz Chili Sauce:PRS,Santa Maria Garlic Sauce:PRS,Felix Rhode:PRS"
,"Rydbergs Hamburgardressing:PRS,nuggets:ORG"
"Johnnys Mango:PRS,Johnnys Rödlök:PRS,Heinz Ketchup:PRS,HP-Sauce:LOC","Rydbergs Bearnaise:PRS,nuggets:ORG,Felix Roasted Garlic:PRS,Heinz:PRS"
,"Hellmann’s:PRS,Heinz:PRS,majonnäs:ORG,Felix Rhode:PRS,Island:LOC,HP:ORG"
,"Rydbergs:PRS,Heinz Burger Sauce:PRS,Felix Rhode:PRS"
"nyligen:TME,Coops:ORG","Rydbergs Hamburgerdressing:PRS,Felix Rhode:PRS,Island:LOC,Maria Chunky Salsa:PRS"
"Café:LOC,Paris:LOC","Felix:PRS,Heinz:PRS,Rydbergs Bearnaise:PRS,Lohmanders:PRS,Rydbergs:PRS,Island:LOC,Felix:PRS,Heinz:PRS"
"Schirasca:PRS,Heinz:PRS,Brown:PRS,McDonalds:ORG,nuggets:ORG","Felix:PRS,Heinz:PRS,Rydbergs Bearnaise:PRS,Lohmanders:PRS,Rydbergs:PRS,Huy Fong Sriracha:PRS,Johnnys Hamburgersås:PRS"
Sverige:LOC,"Felix Rostad Lök-dressing:PRS,Max:PRS,Santa Maria Nacho Cheese:LOC"
Max hamburgerdressing:PRS,"Felix Rökig Hamburgardressing:PRS,Santa Maria Mango Habanero:PRS,Rydbergs:PRS,Felix:PRS,Heinz Burger Sauce:PRS,Honourable:PRS"
Jensen´s:PRS,"Rydbergs Hamburgerdressing:PRS,Heinz Mayonnaise:PRS,Santa Maria Chipotle Mayo:PRS,Felix Rhode:PRS"
,"HP:ORG,Max:PRS,Felix Rhode:PRS,Island:LOC"
,"Hellmann’s Real Mayo:PRS,Maria Garlic Sauce:PRS,don’:PRS,Felix Rhode:PRS,Island:LOC,HP:ORG"
MAX:ORG,"Felix Rostad:PRS,Maria Chipotle Mayo:PRS,Rydbergs rhode island:PRS"
,
,
,
,
,
,
,
,
,
,
,
,
,
MCDonalds:PRS,
,
TS:ORG,
"Sverige:LOC,Erik:PRS,Sverige:LOC",
,
"Erik:PRS,Mod:PRS,Getto:LOC,USA:LOC,Alban:PRS",
,
Sverige:LOC,
,
"Svea Rikes:ORG,Gud:PRS",ICA:ORG
,
,
,
,
,
Allan:PRS,
,
Afrika:LOC,
,Sverige:LOC
,"Sverige:LOC,Sverige:LOC"
,
Sverige:LOC,
,
,
"Stockholm:LOC,Gud:PRS","Isof:WRK,Wikipedia:PRS,Lantmäteriets:ORG"
Eskil:PRS,"Wikipedia:ORG,Lantmäteriets:ORG,Historiska kartor:WRK,tuna:LOC,Eskilstuna:LOC"
,"Isof:WRK,Wikipedia:ORG,Eskilstuna:LOC,Eskils:PRS,tuna:LOC"
,DM:a:ORG
,DM:a:ORG
,
I mitten av 90-talet:TME,"Hellgate:PRS,Irland:LOC,Baldur’s Gate:PRS,ports:PRS,två år senare:TME"
,
,"Hellgate:PRS,Steam:ORG,Epic:ORG,Game Pass:ORG,GOG:ORG,efter ett tag:TME,CRPGs:ORG,RimWorld:ORG"
Blizzard:PRS,Hellgate:PRS
"Blizzard:PRS,Blizzard:PRS,Sverige:LOC,EA:ORG,Blizzard:PRS,Blizzards:PRS","Hellgate:PRS,tre gånger:MSR,Hellgate:LOC,QA:a:PRS"
,"Hellgate:PRS,Paradox:PRS,Larian:PRS,Football:ORG"
,
,"Hellgate:PRS,Mac:PRS"
,"Hellgate:PRS,Frankensteins:PRS,Game Pass:ORG,guds:PRS"
,
,Pressbyrån:ORG
sveriges:LOC,
,Pressbyrån:ORG
,
,
,Google Drive/Docs:ORG
,
,Google Docs:ORG
,
,Kopiera:WRK
,"USPS:OBJ,USA→Sverige:LOC,USA:LOC"
,
,
,
,
,
,
,
,
,
,
,vela:PRS
,
,slask-fras:LOC
,
TS:ORG,
,
,
,
,
,
,
,
,i veckan:TME
,
,
Nope:PRS,
,
,
,
,
,Kalle:PRS
,
,
Medelhavet:LOC,
,idag:TME
,
,
"china:PRS,Virgin:PRS,thailand:LOC",
,Pressbyrån:ORG
BigBrother:PRS,
,OS:EVN
,
,
,
,Dröm:PRS
Fucking brilliant:ORG,
,
,
vela:PRS,
,"Norrköping:LOC,nästa dag:TME"
"indien:LOC,sverige:LOC,afrika:LOC",
,
,
,
,
,
,faila:PRS
USA:LOC,
,
,
,routine:PRS
,
,Laxeberal:PRS
,
,
,
,Benzo:PRS
,
varje fredag:TME,
,
varje dag:TME,
,
"Tors:PRS,Starköl:ORG,Canabis:LOC,Canabis:LOC,Canabis:LOC,Benzo:PRS,imovane:PRS",
,
