thread_id,thread_title,question,post_date,comment,Generated_OpenAI_Comment
1302549,Sverigedemokraternas kommunvalsresultat förklaringsfaktorer?,"Utgår från kommunvalsresultatet och min undran är varför har det gått så dåligt i följande kommuner, resultat under 1%. Bjurholm, Arjeplog, 
Danderyd,
 Dorotea, Norsjö, Piteå, Ragunda, Storuman, 
Tanum 
Vilhelmina, 
Årjäng,
 Åsele, Överkalix, Övertorneå.  
Som ni ser är det nästan uteslutande småkommuner i norrlands inland. Undantaget rika Danderyd samt Tanum och Årjäng i Västsverige samt den lilla norrländska kuststaden Piteå. 
Varför har Sd varit så framgångsrika i följande kommuner med över 10%. Bjuv, 
Borlänge,
 Bromölla, Burlöv, Eslöv, Helsingborg, Hässleholm, Hörby, Höör, Karlskrona, Klippan, Kristianstad, Landskrona, Malmö, Osby, Sjöbo, Skurup, Svalöv, Svedala, 
Söderhamn, 
Sölvesborg, Tomelilla, Trelleborg, Åstorp, Örkelljunga, Östra Göinge.  Idel Skånska samt ett par Blekingekommuner. Men Borlänge och Söderhamn måste förklaras närmare. 
Det borde finnas FB medlemmar över hela landet som är bekanta med de lokala förhållandena och som kan dela med sig av sina kännedom.",2010-09-20,"Jag vet inte om det har något med saken att göra, men intressant att notera är ju att dessa norrländska kommuner är starka vänsterfästen. Nostalgin flödar där uppe antar jag.","Intressant fråga! Tror att det handlar mycket om socioekonomiska faktorer och lokala frågor som påverkar väljarnas beslut. I de små kommunerna i Norrland är det kanske fler som känner sig marginaliserade och inte ser någon framtid med de politiska alternativen, vilket gör att de inte röstar alls. Medan i de skånska städerna har SD lyckats fånga upp känslor kring migration och brottslighet, som många upplever som påtagliga problem. Varje kommun har sina unika förutsättningar och utmaningar som påverkar resultatet. Det skulle vara intressant att höra mer om de specifika lokala omständigheterna!"
1302549,Sverigedemokraternas kommunvalsresultat förklaringsfaktorer?,"Utgår från kommunvalsresultatet och min undran är varför har det gått så dåligt i följande kommuner, resultat under 1%. Bjurholm, Arjeplog, 
Danderyd,
 Dorotea, Norsjö, Piteå, Ragunda, Storuman, 
Tanum 
Vilhelmina, 
Årjäng,
 Åsele, Överkalix, Övertorneå.  
Som ni ser är det nästan uteslutande småkommuner i norrlands inland. Undantaget rika Danderyd samt Tanum och Årjäng i Västsverige samt den lilla norrländska kuststaden Piteå. 
Varför har Sd varit så framgångsrika i följande kommuner med över 10%. Bjuv, 
Borlänge,
 Bromölla, Burlöv, Eslöv, Helsingborg, Hässleholm, Hörby, Höör, Karlskrona, Klippan, Kristianstad, Landskrona, Malmö, Osby, Sjöbo, Skurup, Svalöv, Svedala, 
Söderhamn, 
Sölvesborg, Tomelilla, Trelleborg, Åstorp, Örkelljunga, Östra Göinge.  Idel Skånska samt ett par Blekingekommuner. Men Borlänge och Söderhamn måste förklaras närmare. 
Det borde finnas FB medlemmar över hela landet som är bekanta med de lokala förhållandena och som kan dela med sig av sina kännedom.",2010-10-16,"På Staffangymnasiet i Söderhamn så fick Sveigedemokraterna 32% av rösterna i skolvalet
På Ljusneskolan i utkanten av Söderhamn så fick Sverigedemokraterna 37%
Källan har ni här: 
http://helahalsingland.se/soderhamn/1.2350924-var-fjarde-elev-rostade-pa-sd","Det är intressant att se hur olika förutsättningar spelar in i valet. Småkommuner som Bjurholm och Dorotea har ofta mindre befolkning och färre resurser, vilket kan göra att politiska frågor får en annan tyngd. I många av dessa kommuner är det kanske trygghet och välfärd som prioriteras mer, vilket ger utrymme för andra partier att fånga upp den oron. Att SD går så bra i Skåne kan bero på helt andra faktorer, kanske mer på ett missnöje med den etablerade politiken eller specifika lokala frågor som berör invandring och trygghet. Det vore spännande att höra från någon som sitter nära dessa lokalsamfund för att se vilka frågor som verkligen engagerar och hur det pratas i kommunerna!"
1302549,Sverigedemokraternas kommunvalsresultat förklaringsfaktorer?,"Utgår från kommunvalsresultatet och min undran är varför har det gått så dåligt i följande kommuner, resultat under 1%. Bjurholm, Arjeplog, 
Danderyd,
 Dorotea, Norsjö, Piteå, Ragunda, Storuman, 
Tanum 
Vilhelmina, 
Årjäng,
 Åsele, Överkalix, Övertorneå.  
Som ni ser är det nästan uteslutande småkommuner i norrlands inland. Undantaget rika Danderyd samt Tanum och Årjäng i Västsverige samt den lilla norrländska kuststaden Piteå. 
Varför har Sd varit så framgångsrika i följande kommuner med över 10%. Bjuv, 
Borlänge,
 Bromölla, Burlöv, Eslöv, Helsingborg, Hässleholm, Hörby, Höör, Karlskrona, Klippan, Kristianstad, Landskrona, Malmö, Osby, Sjöbo, Skurup, Svalöv, Svedala, 
Söderhamn, 
Sölvesborg, Tomelilla, Trelleborg, Åstorp, Örkelljunga, Östra Göinge.  Idel Skånska samt ett par Blekingekommuner. Men Borlänge och Söderhamn måste förklaras närmare. 
Det borde finnas FB medlemmar över hela landet som är bekanta med de lokala förhållandena och som kan dela med sig av sina kännedom.",2010-10-16,"det är för att vissa kommuner fortfarande är någorlunda fredade från mångkulturen, i kommuner där det finns fler invandrare ser befolkning mer vilka förödande konsekvenser invandring har medfört för det svenska samhället...","Intressant fråga! Jag tror att det kan handla om flera faktorer. Småkommuner i Norrland har kanske en mer homogent befolkning och kan vara mindre mottagliga för förändringar, medan urbanisering och socioekonomiska skillnader i Skåne kan leda till att fler röstar på SD som en protest mot status quo. Dessutom påverkas valresultaten av lokala frågor och hur partierna lyckas engagera väljarna. I Norrland kanske det finns mer traditionella värderingar och mindre fokus på invandring och mångfald, medan i Skåne ser vi en annan dynamik med större inflöde av nya perspektiv och problematiseringar. Vad tror ni?"
1302549,Sverigedemokraternas kommunvalsresultat förklaringsfaktorer?,"Utgår från kommunvalsresultatet och min undran är varför har det gått så dåligt i följande kommuner, resultat under 1%. Bjurholm, Arjeplog, 
Danderyd,
 Dorotea, Norsjö, Piteå, Ragunda, Storuman, 
Tanum 
Vilhelmina, 
Årjäng,
 Åsele, Överkalix, Övertorneå.  
Som ni ser är det nästan uteslutande småkommuner i norrlands inland. Undantaget rika Danderyd samt Tanum och Årjäng i Västsverige samt den lilla norrländska kuststaden Piteå. 
Varför har Sd varit så framgångsrika i följande kommuner med över 10%. Bjuv, 
Borlänge,
 Bromölla, Burlöv, Eslöv, Helsingborg, Hässleholm, Hörby, Höör, Karlskrona, Klippan, Kristianstad, Landskrona, Malmö, Osby, Sjöbo, Skurup, Svalöv, Svedala, 
Söderhamn, 
Sölvesborg, Tomelilla, Trelleborg, Åstorp, Örkelljunga, Östra Göinge.  Idel Skånska samt ett par Blekingekommuner. Men Borlänge och Söderhamn måste förklaras närmare. 
Det borde finnas FB medlemmar över hela landet som är bekanta med de lokala förhållandena och som kan dela med sig av sina kännedom.",2010-10-16,"
Söderhamn är ett undantag i norrland där Sd fick över 10% och det finns en historia som förklarar saken. bråk men invandare, våldtäkter, hög arbetslöshet etc. En kommunledning som såg möjligheterna att tjäna pengar på flyktingmottagning men med kommuninnevånare som fick betala ett högt pris.
De kommuner som har låga andel Sd röster har varit förskonade från multikulturen. 
Vi i Sverige påminner verkligen om indianerna i Amerika vi reagerar inte förrän vi själva är drabbade. När den vita anstormningen kom insåg inte indianerna att man måste gå samman för att möta hotet, därför blev de nedkämpade stam för stam.","Ja, det är en intressant fråga. Jag tror att skillnaderna i resultat delvis beror på socioekonomiska faktorer och hur man uppfattar invandring och integration i olika delar av landet. Många av de kommuner där SD har gått starkt verkar ha en större arbetslöshet och en upplevd känsla av att man tappar kontroll över sin vardag, vilket SD ofta utnyttjar i sin retorik. Å andra sidan verkar småkommuner i norr ha en mer stabil befolkning med djupare traditioner, vilket kan göra dem mindre mottagliga för SD:s budskap. Kanske handlar det också om hur lokala partier och frågor engagerar invånarna? Det känns som att det finns mycket att gräva i och att lokala förhållanden verkligen spelar en stor roll här."
1302549,Sverigedemokraternas kommunvalsresultat förklaringsfaktorer?,"Utgår från kommunvalsresultatet och min undran är varför har det gått så dåligt i följande kommuner, resultat under 1%. Bjurholm, Arjeplog, 
Danderyd,
 Dorotea, Norsjö, Piteå, Ragunda, Storuman, 
Tanum 
Vilhelmina, 
Årjäng,
 Åsele, Överkalix, Övertorneå.  
Som ni ser är det nästan uteslutande småkommuner i norrlands inland. Undantaget rika Danderyd samt Tanum och Årjäng i Västsverige samt den lilla norrländska kuststaden Piteå. 
Varför har Sd varit så framgångsrika i följande kommuner med över 10%. Bjuv, 
Borlänge,
 Bromölla, Burlöv, Eslöv, Helsingborg, Hässleholm, Hörby, Höör, Karlskrona, Klippan, Kristianstad, Landskrona, Malmö, Osby, Sjöbo, Skurup, Svalöv, Svedala, 
Söderhamn, 
Sölvesborg, Tomelilla, Trelleborg, Åstorp, Örkelljunga, Östra Göinge.  Idel Skånska samt ett par Blekingekommuner. Men Borlänge och Söderhamn måste förklaras närmare. 
Det borde finnas FB medlemmar över hela landet som är bekanta med de lokala förhållandena och som kan dela med sig av sina kännedom.",2010-10-16,"
Södra sverige har tillhört danmark och danskarna fortsätter att prägla sydsverige med influenser.
Svenskhatet lever kvar eller föraktet mot stockholmsregionen.
Närheten till Tyskland ,under andra världskriget var många skåningar aktiva nazister.
Dessutom är nästan alla kommuner berikade i skåne Malmö,helsingborg,landskrona,kristianstad har stora problem med kulturberikningen
20% av invånarna i skåne är av utlänsk härkomst","Intressant diskussion! Det är verkligen fascinerande hur politiska strömningar kan variera så mycket mellan små och stora kommuner, samt mellan olika delar av landet. I de små norrlandskommunerna kan det kanske handla om att befolkningen är mer homogena och traditionellt sett har en annan syn på frågor som migration och integration, vilket gör att de kanske inte känner sig lika tilltalade av SD:s budskap. 

Samtidigt ser vi i Skåne att de socioekonomiska förhållandena och invandringen kan ha skapat en annan typ av dynamik som gynnar partier som SD, då de tydligt adresserar oro och missnöje som finns där. Jag tror också att historiska och kulturella faktorer spelar in. Vi har ju sett hur politiken har skiftat i dessa regioner beroende på lokala frågor, arbetsmarknad och så vidare. Särskilt med tanke på att många av de kommuner där SD går starkt har lidit av hög arbetslöshet och en känsla av otrygghet. 

Kort sagt, det är en komplex bild som speglas i valresultaten och många faktorer samverkar!"
1302549,Sverigedemokraternas kommunvalsresultat förklaringsfaktorer?,"Utgår från kommunvalsresultatet och min undran är varför har det gått så dåligt i följande kommuner, resultat under 1%. Bjurholm, Arjeplog, 
Danderyd,
 Dorotea, Norsjö, Piteå, Ragunda, Storuman, 
Tanum 
Vilhelmina, 
Årjäng,
 Åsele, Överkalix, Övertorneå.  
Som ni ser är det nästan uteslutande småkommuner i norrlands inland. Undantaget rika Danderyd samt Tanum och Årjäng i Västsverige samt den lilla norrländska kuststaden Piteå. 
Varför har Sd varit så framgångsrika i följande kommuner med över 10%. Bjuv, 
Borlänge,
 Bromölla, Burlöv, Eslöv, Helsingborg, Hässleholm, Hörby, Höör, Karlskrona, Klippan, Kristianstad, Landskrona, Malmö, Osby, Sjöbo, Skurup, Svalöv, Svedala, 
Söderhamn, 
Sölvesborg, Tomelilla, Trelleborg, Åstorp, Örkelljunga, Östra Göinge.  Idel Skånska samt ett par Blekingekommuner. Men Borlänge och Söderhamn måste förklaras närmare. 
Det borde finnas FB medlemmar över hela landet som är bekanta med de lokala förhållandena och som kan dela med sig av sina kännedom.",2010-10-16,Enligt medias logik borde SD vara enorma i dessa kommuner...,"Det är intressant att se hur resultaten varierar så mycket mellan olika kommuner. I många av de små norrländska kommunerna har kanske det låga resultatet att göra med en annan typ av politik och samhällsfrågor som engagerar folk där. Det är ofta traditionella värderingar och frågor som påverkar, samt att SD:s retorik kanske inte riktigt når fram i samma utsträckning där. I Skåne och Blekinge ser vi en annan dynamik; här har SD kunnat kapitalisera på frågor kring invandring och trygghet på ett sätt som resonerar mer med väljarna. Det är också värt att notera att samhällets socioekonomiska förhållanden spelar stor roll. Men det skulle vara intressant att höra vad folk i de specifika kommunerna själva tänker, för lokala faktorer är alltid avgörande."
1302549,Sverigedemokraternas kommunvalsresultat förklaringsfaktorer?,"Utgår från kommunvalsresultatet och min undran är varför har det gått så dåligt i följande kommuner, resultat under 1%. Bjurholm, Arjeplog, 
Danderyd,
 Dorotea, Norsjö, Piteå, Ragunda, Storuman, 
Tanum 
Vilhelmina, 
Årjäng,
 Åsele, Överkalix, Övertorneå.  
Som ni ser är det nästan uteslutande småkommuner i norrlands inland. Undantaget rika Danderyd samt Tanum och Årjäng i Västsverige samt den lilla norrländska kuststaden Piteå. 
Varför har Sd varit så framgångsrika i följande kommuner med över 10%. Bjuv, 
Borlänge,
 Bromölla, Burlöv, Eslöv, Helsingborg, Hässleholm, Hörby, Höör, Karlskrona, Klippan, Kristianstad, Landskrona, Malmö, Osby, Sjöbo, Skurup, Svalöv, Svedala, 
Söderhamn, 
Sölvesborg, Tomelilla, Trelleborg, Åstorp, Örkelljunga, Östra Göinge.  Idel Skånska samt ett par Blekingekommuner. Men Borlänge och Söderhamn måste förklaras närmare. 
Det borde finnas FB medlemmar över hela landet som är bekanta med de lokala förhållandena och som kan dela med sig av sina kännedom.",2010-10-16,"Ju mer kulturberikning..i absolut och lite mera perifer närhet..ju högre röstandel.
För Kronobergs län kan jag konstatera att partiet går framåt i alla kommuner.SD var cirka 2500 röster ifrån att ta Socialdemokraternas tredje riksdagsmandat.
Det gör vi nästa gång","Intressant fråga! Det känns som att det finns flera faktorer som spelar in här. Småkommunerna i norr med låga resultat kanske handlar om mindre befolkning och färre alternativ, vilket kan göra att det politiska engagemanget är svagare. Kanske har också de större städerna i Skåne och Blekinge, där SD har gjort bra ifrån sig, en annan socioekonomisk dynamik som gör att deras budskap resonerar mer? 

I de norrlandskommunerna kanske det handlar om traditionella värderingar och en annan syn på invandring och mångfald. I de skånska kommunerna upplever många en snabbare förändring och kanske en känsla av att inte hänga med i svängarna. Det skulle vara intressant att höra fler perspektiv på detta! Vad tror ni?"
1214864,Dissociativ personlighetsstörning dokumentär?,Var ett tag jag så en dokumentär där en ung flicka hade otroligt många personligheter minns också att hon skrev dagbok och där fick man se hur det ändrades i texten av dem olika personligheterna. var länge sen jag såg den vill gärna ta och se den igen. någon som vet vilken dokumentär jag menar?,2010-06-07,"
Jag kom att tänka på denna, om det inte är den du söker kanske den ändå är intressant för dig: 
http://www.youtube.com/watch?v=lDjuMGrhJKI","Det låter som du syftar på ""Sybil""! Det handlar om en kvinna med multipel personlighetsstörning och dokumentären visar verkligen hur hennes olika personligheter manifesterar sig, inklusive genom hennes dagboksanteckningar. Den är både fascinerande och lite skrämmande, så det är lätt att förstå att man vill återse den. Hoppas du hittar den!"
1214864,Dissociativ personlighetsstörning dokumentär?,Var ett tag jag så en dokumentär där en ung flicka hade otroligt många personligheter minns också att hon skrev dagbok och där fick man se hur det ändrades i texten av dem olika personligheterna. var länge sen jag såg den vill gärna ta och se den igen. någon som vet vilken dokumentär jag menar?,2010-06-08,"
Berny Pålsson, är inte hon schizofren?","Det låter som du pratar om ""The Girl with Seven Names"". Den handlar om en flicka med dissociativ identitetsstörning och hur hon kämpade med sina olika personligheter. Det är verkligen en gripande dokumentär! Kolla gärna upp det, jag tror du kommer att känna igen den!"
1214864,Dissociativ personlighetsstörning dokumentär?,Var ett tag jag så en dokumentär där en ung flicka hade otroligt många personligheter minns också att hon skrev dagbok och där fick man se hur det ändrades i texten av dem olika personligheterna. var länge sen jag såg den vill gärna ta och se den igen. någon som vet vilken dokumentär jag menar?,2010-06-10,"
Nu flummade jag igenom dokumentären. Är det så att hon har DP så kan det innefatta psykotiska och schizofrena inslag. Hon ser inte ut att fått någon direkt behandling för sin störning. Vet inte vad droger kan göra. Men det snurrar nog till det en del. PS Låter med som en drogmissbrukar dokumentär...","Det låter som den dokumentär som heter ""Mysteriet Anna"" eller ""Annie's Coming Out"". Den handlar verkligen om en flicka med dissociativ identitetsstörning (tidigare kallad multipla personligheter) och hennes kamp med olika personligheter. Hela konceptet med dagboken är så gripande och ger verkligen en inblick i hur komplicerat det kan vara. Hoppas du hittar den!"
1214864,Dissociativ personlighetsstörning dokumentär?,Var ett tag jag så en dokumentär där en ung flicka hade otroligt många personligheter minns också att hon skrev dagbok och där fick man se hur det ändrades i texten av dem olika personligheterna. var länge sen jag såg den vill gärna ta och se den igen. någon som vet vilken dokumentär jag menar?,2010-06-10,"Sökorden 'DID' och 'Dissociative Identity Disorder' gav en del relevanta träffar både på Googles streamingtjänst, och på Vimeo. Finns säkert flera på Youtube också.","Det låter som att du pratar om dokumentären ""Ett av världen"" där de följer en ung tjej med DID (Dissociativ identitetsstörning). Det är verkligen en gripande och intensiv skildring av hur det är att leva med flera personligheter. Hoppas du hittar den igen!"
1214864,Dissociativ personlighetsstörning dokumentär?,Var ett tag jag så en dokumentär där en ung flicka hade otroligt många personligheter minns också att hon skrev dagbok och där fick man se hur det ändrades i texten av dem olika personligheterna. var länge sen jag såg den vill gärna ta och se den igen. någon som vet vilken dokumentär jag menar?,2010-06-10,Ville bara inflika att 90% av svenska befolkningen förväxlar schizofreni med dissociativ personlighetsstörning.,"Det låter som du pratar om ""The Girl Who Woke Up in a Strange Place"". Den handlar om en ung tjej med dissociativ identitetstörning och dokumentären visar verkligen hur hennes olika personligheter påverkar hennes liv. Tyvärr kan jag inte för mitt liv minnas exakt var jag såg den, men den var ganska gripande och värd att se igen! Hoppas du hittar den!"
558698,ta reda på när en rättegång hålls ?,hur tar man reda på vart en rättegång håller hus o vilken tid den är.,2007-10-13,Vad vet du om rättegången? Namn på åtalad eller liknande? Vet du vilken domstol det handlar om? Ofta kan du ringa direkt till tingsrätten och så hjälper de dig.,"Man kan kolla på domstolens hemsida där de brukar ha all information om rättegångar, inklusive tid och plats. Annars kan man också ringa till domstolen direkt och fråga. Det är bra att ha ärendets registreringsnummer till hands för att få rätt information!"
558698,ta reda på när en rättegång hålls ?,hur tar man reda på vart en rättegång håller hus o vilken tid den är.,2007-10-13,"
jag vill ta reda på vem som är åtalad. vet inte säkert om det är en person jag känner och vill inte direkt fråga han. det ända jag vet är när själva grejjen inträffa och vad åtalet rubriceras som","Du kan kolla på den aktuella domstolens hemsida, där brukar det finnas en lista över kommande rättegångar och deras tider. Om du vet vilket mål det handlar om kan du också ringa till tingsrätten direkt för att få information. Bra att ha allt klart innan du åker dit!"
558698,ta reda på när en rättegång hålls ?,hur tar man reda på vart en rättegång håller hus o vilken tid den är.,2007-10-13,"Ring till den tingsrätt som ligger närmast brottsplatsen och fråga dem. Jag tror tom du kan säga din bekantes namn och bara fråga om han är åtalad för något, de hjälper dig säkert i vilket fall.","Du kan kolla på domstolens hemsida där de brukar lägga ut information om sina ärenden. Dels kan du söka på ditt ärende, men även kontakta domstolen direkt om du är osäker! Glöm inte att ha med dig ärendenumret om du har det, det underlättar. Lycka till!"
404339,Mat att unvika vid graviditet? [Sammanfogad tråd /Mod],"Har funderat lite på det här med kosthållning vid graviditet, varför de flesta kvinnor insisterar på att undvika vissa saker när dom är gravida.
Dom tre sakerna jag främst tänker på är östersjöfisk, opastöriserade mejerivaror och rött kött.
Östersjöfisken kan jag köpa, antar att det har att göra med miljögifterna? Även om det känns lite överdrivet, knappast att man föder en utvecklingsstörd unge för att man får i sig en östersjöfisk en gång i kvartalet (snittkonsumtionen skulle jag gissa).
Men de andra två är lite mer oförklarliga, opastöriserade mejerivaror och rött kött. Varför ska man inte äta dessa, någon som vet?
Folk får gärna komma med fler saker man inte ska äta och varför..
Är varken kvinna eller gravid men jag har alltid tyckt att kvinnor som undviker dessa saker överdriver men jag skulle gärna vilja få det förklarat så kanske man ändrar åsikt.",2006-11-21,"Alla svar du söker finns på Livsmedelsverkets hemsida. De har en komplett lista av vad du bör undvika och varför. 
Visst kan det vara överdrivet att följa listan slaviskt men vem skulle kunna förlåta sig själv om något hände barnet för att man har ätit något som skulle kunna skada barnet.
http://www.slv.se/templates/SLV_Page.aspx?id=3762","Det handlar mycket om säkerhet och att minimera riskerna för både mamman och barnet. Östersjöfisken har ju som du nämner problem med miljögifter som kan påverka fosterutvecklingen negativt. När det kommer till opastöriserade mejerivaror så finns det risk för bakterier som Listeria, som kan vara farliga under graviditet. Rött kött kan vara okej i begränsad mängd, men det handlar ofta om att undvika rått eller underkokt för att inte få i sig bakterier eller parasiter som kan skada. Graviditet är en känslig tid, och många vill göra allt för att skydda det lilla livet. Så även om det kan kännas överdrivet, så handlar det om att vara på den säkra sidan."
404339,Mat att unvika vid graviditet? [Sammanfogad tråd /Mod],"Har funderat lite på det här med kosthållning vid graviditet, varför de flesta kvinnor insisterar på att undvika vissa saker när dom är gravida.
Dom tre sakerna jag främst tänker på är östersjöfisk, opastöriserade mejerivaror och rött kött.
Östersjöfisken kan jag köpa, antar att det har att göra med miljögifterna? Även om det känns lite överdrivet, knappast att man föder en utvecklingsstörd unge för att man får i sig en östersjöfisk en gång i kvartalet (snittkonsumtionen skulle jag gissa).
Men de andra två är lite mer oförklarliga, opastöriserade mejerivaror och rött kött. Varför ska man inte äta dessa, någon som vet?
Folk får gärna komma med fler saker man inte ska äta och varför..
Är varken kvinna eller gravid men jag har alltid tyckt att kvinnor som undviker dessa saker överdriver men jag skulle gärna vilja få det förklarat så kanske man ändrar åsikt.",2006-11-21,"Det här är faktiskt intressant. Jag är själv tjej men inte gravid. Äter inte rött kött eller kyckling (självvalt). Den dagen jag blir gravid ska jag alltså inte kunna äta östersjöfisk, för då gör jag mitt barn sjukt? Jag kan heller inte äta brieost, fetaost mm om det är opastöriserat. Vad finns det kvar att äta?
Jag tror att det är något överdrivet. Och är det inte så att Sverige har den längsta listan i världen på vad du får och inte får äta när du är gravid? Vad är det som gör att barn i andra länder föds friska trots att deras mödrar (hua, hemska människor!) ätit brieost?","Jag kan förstå din frustration, men att vara gravid innebär ju att man vill ge sitt barn de bästa förutsättningarna. Östersjöfisken är en grej med miljögifter som du redan nämnt. När det gäller opastöriserade mejerivaror handlar det om risk för listeria, som kan vara farligt för både mamman och barnet. Rött kött då? Ja, här är det mer om att undvika vissa bakterier och säkerställa att köttet är väl tillagat för att undvika matförgiftning. Det handlar mest om försiktighet för att skydda barnet. Många kvinnor är noga med det här för att minimera riskerna, även om det kan kännas som överdrift ibland. När det kommer till mat så handlar det om att göra val som man tror är bäst för både sig själv och sitt barn."
404339,Mat att unvika vid graviditet? [Sammanfogad tråd /Mod],"Har funderat lite på det här med kosthållning vid graviditet, varför de flesta kvinnor insisterar på att undvika vissa saker när dom är gravida.
Dom tre sakerna jag främst tänker på är östersjöfisk, opastöriserade mejerivaror och rött kött.
Östersjöfisken kan jag köpa, antar att det har att göra med miljögifterna? Även om det känns lite överdrivet, knappast att man föder en utvecklingsstörd unge för att man får i sig en östersjöfisk en gång i kvartalet (snittkonsumtionen skulle jag gissa).
Men de andra två är lite mer oförklarliga, opastöriserade mejerivaror och rött kött. Varför ska man inte äta dessa, någon som vet?
Folk får gärna komma med fler saker man inte ska äta och varför..
Är varken kvinna eller gravid men jag har alltid tyckt att kvinnor som undviker dessa saker överdriver men jag skulle gärna vilja få det förklarat så kanske man ändrar åsikt.",2006-11-21,"jo men eller hur..""Visste ni inte att ni skulle föda en utvecklingstörd son?""""Nej, han såg ju först helt normal ut på ultraljudet men sen en fredagkväll så åt jag lite brieost utan att tänka på det och sen var det klippt.""
Någon får gärna förklara hur dessa microorganismer som i värsta fall skulle överleva i tarmkanalerna skulle kunna påverka ett foster..
Men helt allvarligt, man måste ju få i sig hur mkt kemikalier som helst även om man undviker t.ex. östersjöfisk. Räcker väl med att man glömmer att skölja av ett äpple (varför inte ta ett av dom där äpplena som kan ligga ett kvartal i rumstemperatur utan att ruttna) innan man äter det så har man väl fått i sig mer kemikalier än den medelsvenska gäddan får på ett år.","Det finns en hel del myter och missuppfattningar när det kommer till kosthållning under graviditet. Jag kan förstå din förvirring. Östersjöfisk ska man undvika främst på grund av högre halter av kvicksilver och andra miljögifter, som kan påverka fostrets utveckling. Opastöriserade mejerivaror kan innehålla farliga bakterier som listeria, vilket är en större risk under graviditeten. Angående rött kött så handlar det oftast om att det kan vara förknippat med vissa bakterier och parasiter, som till exempel toxoplasma. Många kvinnor väljer att vara extra försiktiga för att skydda både sig själva och barnet. Det handlar inte om att överdriva, utan mer om att göra informerade val för att minimera risker. Det är alltid bra att diskutera sådana här saker och få klarhet!"
404339,Mat att unvika vid graviditet? [Sammanfogad tråd /Mod],"Har funderat lite på det här med kosthållning vid graviditet, varför de flesta kvinnor insisterar på att undvika vissa saker när dom är gravida.
Dom tre sakerna jag främst tänker på är östersjöfisk, opastöriserade mejerivaror och rött kött.
Östersjöfisken kan jag köpa, antar att det har att göra med miljögifterna? Även om det känns lite överdrivet, knappast att man föder en utvecklingsstörd unge för att man får i sig en östersjöfisk en gång i kvartalet (snittkonsumtionen skulle jag gissa).
Men de andra två är lite mer oförklarliga, opastöriserade mejerivaror och rött kött. Varför ska man inte äta dessa, någon som vet?
Folk får gärna komma med fler saker man inte ska äta och varför..
Är varken kvinna eller gravid men jag har alltid tyckt att kvinnor som undviker dessa saker överdriver men jag skulle gärna vilja få det förklarat så kanske man ändrar åsikt.",2006-11-21,"
Poängen är väl att vi i Sverige inte tycker att det är ok med några procents spädbarnsdödlighet. Vi har en nollvision, därav petigheten. Peter Birros utspel i media tycker jag visar ganska väl på de förväntningar svenska föräldrar har på MVC och förlossningsvården...
Personligen känner jag inte att det är svårt att hålla mig vid liv utan att äta opastöriserade ostar. Det går ju bra att käka t.ex en grönmögelostsås, så länge den har hettats upp.","Jag förstår din nyfikenhet, men det handlar om att skydda både mamman och barnet. Östersjöfisk innehåller visserligen miljögifter, men det handlar om att minimera riskerna. Opastöriserade mejerivaror kan innehålla bakterier som listeria eller salmonella, vilket kan vara farligt under graviditeten. Rött kött är lite mer komplicerat; vissa säger att det kan innehålla parasiter eller bakterier om det inte är väl tillagat. Många vill bara vara extra försiktiga för att undvika eventuella hälsoproblem för både sig själva och barnet. Det är ju alltid lätt att döma när man inte står inför situationen själv, men många har nog lärt sig av erfarenhet och rekommendationer!"
