human_sentiment_label,human_sentiment_score,human_affective_extremity,human_is_subjective,human_emotion_neutral,human_emotion_disgust,human_emotion_surprise,human_emotion_joy,human_emotion_fear,human_emotion_anger,human_emotion_sadness,llm_sentiment_label,llm_sentiment_score,llm_affective_extremity,llm_is_subjective,llm_emotion_surprise,llm_emotion_disgust,llm_emotion_anger,llm_emotion_joy,llm_emotion_sadness,llm_emotion_fear,llm_emotion_neutral
NEUTRAL,0.9304656982421875,0.069534,0,0.08651628345251083,0.09564688056707382,0.3898800015449524,0.06841624528169632,0.12912991642951965,0.13100524246692657,0.09940539300441742,NEUTRAL,0.9542704820632935,0.04573,0,0.3961528241634369,0.09190600365400314,0.10846930742263794,0.14400191605091095,0.08715197443962097,0.1136246994137764,0.058693286031484604
NEUTRAL,0.9523842334747314,0.047616,0,0.07352862507104874,0.16331015527248383,0.24800652265548706,0.14734546840190887,0.08876467496156693,0.18915992975234985,0.08988466113805771,NEUTRAL,0.9691099524497986,0.03089,0,0.3715895116329193,0.2333681434392929,0.1386832892894745,0.07745331525802612,0.06094491481781006,0.09000801295042038,0.027952861040830612
NEUTRAL,0.929652750492096,0.070347,0,0.031161023303866386,0.22182908654212952,0.246366947889328,0.21420030295848846,0.039089545607566833,0.13041773438453674,0.1169353500008583,NEUTRAL,0.9704453349113464,0.029555,0,0.37529775500297546,0.17713001370429993,0.15162938833236694,0.11093226820230484,0.03280913829803467,0.1258360743522644,0.026365336030721664
NEUTRAL,0.9556261897087097,0.044374,0,0.028199495747685432,0.20650313794612885,0.09689749032258987,0.1752704381942749,0.09786127507686615,0.24030807614326477,0.1549600213766098,NEUTRAL,0.9684611558914185,0.031539,0,0.3996407091617584,0.10366780310869217,0.15071864426136017,0.18616436421871185,0.08780574053525925,0.03468501195311546,0.0373176671564579
NEUTRAL,0.9527611136436462,0.047239,0,0.08333087712526321,0.1411183625459671,0.18566563725471497,0.23402537405490875,0.06655016541481018,0.18965740501880646,0.09965218603610992,NEUTRAL,0.9642885327339172,0.035711,0,0.6352084875106812,0.1362745612859726,0.06139976158738136,0.06287653744220734,0.035588644444942474,0.021325260400772095,0.04732669144868851
NEUTRAL,0.9119587540626526,0.088041,0,0.06371782720088959,0.1106661856174469,0.2555232346057892,0.15266995131969452,0.17994436621665955,0.1409551501274109,0.09652334451675415,NEUTRAL,0.959227442741394,0.040773,0,0.12401261925697327,0.1625601202249527,0.1597452461719513,0.05911502242088318,0.036260657012462616,0.4253975450992584,0.032908786088228226
NEUTRAL,0.8875701427459717,0.11243,0,0.1457870751619339,0.22574160993099213,0.23380379378795624,0.09207789599895477,0.08823268860578537,0.14516112208366394,0.06919577717781067,NEUTRAL,0.9365792870521545,0.063421,0,0.2468402087688446,0.32407230138778687,0.08174091577529907,0.13235245645046234,0.06257862597703934,0.07429943233728409,0.0781160518527031
NEUTRAL,0.9070442318916321,0.092956,0,0.06783288717269897,0.31628698110580444,0.24786052107810974,0.03726103529334068,0.02933265082538128,0.112759530544281,0.18866640329360962,NEUTRAL,0.9682281613349915,0.031772,0,0.2403593212366104,0.2946489751338959,0.16340850293636322,0.09855828434228897,0.08807054162025452,0.05886085331439972,0.05609355494379997
NEUTRAL,0.773814857006073,0.226185,0,0.15674014389514923,0.16620062291622162,0.3223077654838562,0.1335238218307495,0.09217168390750885,0.0867062360048294,0.04234971106052399,NEUTRAL,0.900461733341217,0.099538,0,0.6389519572257996,0.06993307918310165,0.060449887067079544,0.04380153864622116,0.03595536947250366,0.042174387723207474,0.10873377323150635
NEUTRAL,0.9483998417854309,0.0516,0,0.02800159715116024,0.3237645924091339,0.12258361279964447,0.13478931784629822,0.07260940968990326,0.19849331676959991,0.11975810676813126,NEUTRAL,0.9506834149360657,0.049317,0,0.2830158770084381,0.30980753898620605,0.12327607721090317,0.09613735228776932,0.06422925740480423,0.05156363546848297,0.07197025418281555
NEUTRAL,0.8568912744522095,0.143109,0,0.07877634465694427,0.11781082302331924,0.4893245995044708,0.09041999280452728,0.039253294467926025,0.12826372683048248,0.056151293218135834,NEUTRAL,0.8769537210464478,0.123046,0,0.4012787640094757,0.17017033696174622,0.1450398862361908,0.07659713923931122,0.08421336859464645,0.07051299512386322,0.05218754708766937
NEUTRAL,0.9173173904418945,0.082683,0,0.06865829229354858,0.13960474729537964,0.383504182100296,0.10437782853841782,0.07788722962141037,0.17100122570991516,0.054966483265161514,NEUTRAL,0.9567552208900452,0.043245,0,0.22584939002990723,0.20902606844902039,0.2891237437725067,0.13344919681549072,0.054798297584056854,0.043684057891368866,0.04406933858990669
NEUTRAL,0.9458776712417603,0.054122,0,0.03581646457314491,0.256961464881897,0.14078183472156525,0.16040487587451935,0.10071684420108795,0.19946958124637604,0.10584887117147446,NEUTRAL,0.9508930444717407,0.049107,0,0.36681267619132996,0.4158622920513153,0.06360537558794022,0.07462015002965927,0.025967808440327644,0.027686195448040962,0.025445492938160896
NEUTRAL,0.9625670313835144,0.037433,0,0.06958754360675812,0.20115213096141815,0.3103840947151184,0.09411508589982986,0.06334295868873596,0.18149228394031525,0.07992591708898544,NEUTRAL,0.9204069972038269,0.079593,0,0.29572540521621704,0.2542332112789154,0.11690667271614075,0.04961060732603073,0.06494603306055069,0.03605637699365616,0.18252168595790863
NEUTRAL,0.9479712247848511,0.052029,0,0.026525573804974556,0.05926291272044182,0.054412342607975006,0.030668925493955612,0.6839486360549927,0.1258583962917328,0.019323155283927917,NEUTRAL,0.9508630633354187,0.049137,0,0.31015464663505554,0.18116290867328644,0.12432776391506195,0.12712959945201874,0.0739533081650734,0.1465311199426651,0.03674076870083809
NEUTRAL,0.9337114095687866,0.066289,0,0.06912552565336227,0.17944537103176117,0.261944979429245,0.11297062784433365,0.11107020080089569,0.16351380944252014,0.10192940384149551,NEUTRAL,0.9473414421081543,0.052659,0,0.21921603381633759,0.33246269822120667,0.12974026799201965,0.16839900612831116,0.09924660623073578,0.023425664752721786,0.02750971168279648
NEUTRAL,0.911283016204834,0.088717,0,0.05304551124572754,0.15074515342712402,0.25295913219451904,0.147007554769516,0.11445511132478714,0.17229586839675903,0.10949163883924484,NEUTRAL,0.965994119644165,0.034006,0,0.27764812111854553,0.18212956190109253,0.16903959214687347,0.06790335476398468,0.1055038645863533,0.127714142203331,0.07006140798330307
NEUTRAL,0.9275779724121094,0.072422,0,0.03835814818739891,0.14711318910121918,0.17570480704307556,0.21723376214504242,0.10265618562698364,0.16280072927474976,0.15613313019275665,NEUTRAL,0.9404209852218628,0.059579,0,0.07682249695062637,0.3490910232067108,0.1868666708469391,0.21853700280189514,0.06608077138662338,0.057156626135110855,0.045445408672094345
NEUTRAL,0.9068773984909058,0.093123,0,0.16270636022090912,0.1283780187368393,0.39763158559799194,0.0775047317147255,0.07338501513004303,0.09252166748046875,0.06787262111902237,NEUTRAL,0.9575288891792297,0.042471,0,0.44120484590530396,0.1756596714258194,0.1362937092781067,0.08016683161258698,0.06033329293131828,0.0532243512570858,0.053117334842681885
NEUTRAL,0.9604947566986084,0.039505,0,0.04270524904131889,0.3890281617641449,0.08279198408126831,0.17140787839889526,0.04535047709941864,0.19732943177223206,0.07138681411743164,NEUTRAL,0.9658293128013611,0.034171,0,0.13986222445964813,0.357633113861084,0.093695729970932,0.2805182933807373,0.08637729287147522,0.026217389851808548,0.015696028247475624
NEUTRAL,0.9494970440864563,0.050503,0,0.0813654437661171,0.22700530290603638,0.32095539569854736,0.08112308382987976,0.086857371032238,0.12117233872413635,0.08152107894420624,NEUTRAL,0.9567842483520508,0.043216,0,0.17422884702682495,0.2970392107963562,0.16901463270187378,0.11852522939443588,0.1412447988986969,0.07149912416934967,0.028448177501559258
NEUTRAL,0.9450908303260803,0.054909,0,0.062464870512485504,0.16908112168312073,0.24441535770893097,0.13035134971141815,0.11215765029191971,0.19245733320713043,0.0890723168849945,NEUTRAL,0.9533066153526306,0.046693,0,0.24299480020999908,0.12967878580093384,0.1889735609292984,0.16335146129131317,0.1464730203151703,0.11679182946681976,0.011736473999917507
NEUTRAL,0.9188107252120972,0.081189,0,0.07676467299461365,0.3043367266654968,0.19160111248493195,0.0809829831123352,0.06656514108181,0.20828986167907715,0.07145953923463821,NEUTRAL,0.9367238879203796,0.063276,0,0.37022310495376587,0.15908394753932953,0.1613614857196808,0.08182784914970398,0.055506497621536255,0.07064848393201828,0.10134857892990112
NEUTRAL,0.9386760592460632,0.061324,0,0.06011250242590904,0.2337985336780548,0.2382054179906845,0.08992870897054672,0.05919090658426285,0.2782893180847168,0.040474530309438705,NEUTRAL,0.9295436143875122,0.070456,0,0.5058029294013977,0.16628901660442352,0.0845056101679802,0.05096089467406273,0.07781003415584564,0.07112600654363632,0.0435054674744606
NEUTRAL,0.9437153339385986,0.056285,0,0.07024020701646805,0.07966981828212738,0.3801780939102173,0.156513512134552,0.09033689647912979,0.15474584698677063,0.06831558793783188,NEUTRAL,0.9733378291130066,0.026662,0,0.4501068592071533,0.1783720701932907,0.09368223696947098,0.07383734732866287,0.049751561135053635,0.07529843598604202,0.07895147055387497
NEUTRAL,0.9487588405609131,0.051241,0,0.08404063433408737,0.12341050803661346,0.31343874335289,0.07621598243713379,0.2273261845111847,0.11249837279319763,0.06306952983140945,NEUTRAL,0.9173941612243652,0.082606,0,0.21152561902999878,0.03903261944651604,0.0562775693833828,0.00581831531599164,0.017042087391018867,0.6618130803108215,0.008490707725286484
NEUTRAL,0.9435794353485107,0.056421,0,0.004605977796018124,0.33919626474380493,0.14758364856243134,0.11364612728357315,0.0579395666718483,0.16981784999370575,0.16721050441265106,NEUTRAL,0.8586838841438293,0.141316,0,0.34823739528656006,0.21185056865215302,0.1819026917219162,0.08165080100297928,0.07729631662368774,0.01912928745150566,0.07993294298648834
NEUTRAL,0.6246097087860107,0.37539,0,0.3003978133201599,0.04798706993460655,0.41027751564979553,0.0883970782160759,0.03568175062537193,0.08372821658849716,0.033530596643686295,NEUTRAL,0.9791299700737,0.02087,0,0.4444519281387329,0.11689179390668869,0.1310814917087555,0.14476001262664795,0.05761822685599327,0.04061046615242958,0.06458607316017151
NEUTRAL,0.9040229320526123,0.095977,0,0.14494051039218903,0.0949004590511322,0.49826580286026,0.07810349762439728,0.05225168168544769,0.08321890234947205,0.048319168388843536,NEUTRAL,0.9249200820922852,0.07508,0,0.17574715614318848,0.16238941252231598,0.3766978681087494,0.13621783256530762,0.07028401643037796,0.045499611645936966,0.03316414728760719
NEUTRAL,0.9350858926773071,0.064914,0,0.07384141534566879,0.14227846264839172,0.17870885133743286,0.13383664190769196,0.16080282628536224,0.1889951378107071,0.1215367242693901,NEUTRAL,0.9339695572853088,0.06603,0,0.25492361187934875,0.1577044129371643,0.1464247703552246,0.098063625395298,0.12419005483388901,0.07494337111711502,0.1437501609325409
NEUTRAL,0.8894926905632019,0.110507,0,0.18218305706977844,0.18331126868724823,0.29415297508239746,0.06119205057621002,0.07260125130414963,0.13395294547080994,0.07260646671056747,NEUTRAL,0.9083117842674255,0.091688,0,0.4251228868961334,0.21991482377052307,0.12551134824752808,0.05481068417429924,0.05077965557575226,0.0707097128033638,0.05315086245536804
NEUTRAL,0.9226543307304382,0.077346,0,0.06948312371969223,0.1355552226305008,0.21128171682357788,0.1323566734790802,0.17099200189113617,0.15440958738327026,0.12592168152332306,NEUTRAL,0.9327453374862671,0.067255,0,0.15039941668510437,0.3073744773864746,0.18124710023403168,0.1270809769630432,0.13320420682430267,0.07626795768737793,0.024425890296697617
NEUTRAL,0.9306486248970032,0.069351,0,0.09635084122419357,0.1545969545841217,0.18054428696632385,0.16100731492042542,0.08162348717451096,0.26252609491348267,0.06335096061229706,NEUTRAL,0.948340892791748,0.051659,0,0.12426799535751343,0.05563156679272652,0.5739974975585938,0.1253327876329422,0.043308086693286896,0.03259119763970375,0.044870972633361816
NEUTRAL,0.9432584643363953,0.056742,0,0.033459316939115524,0.06335007399320602,0.09447156637907028,0.038053955882787704,0.6704432964324951,0.07020379602909088,0.030017971992492676,NEUTRAL,0.967765748500824,0.032234,0,0.0321633480489254,0.014097633771598339,0.0323648564517498,0.017893889918923378,0.006478404626250267,0.8925721049308777,0.004429676104336977
NEUTRAL,0.8595669865608215,0.140433,0,0.19216467440128326,0.16779765486717224,0.1938232183456421,0.10602575540542603,0.06414863467216492,0.1892227679491043,0.08681730180978775,NEUTRAL,0.9673150181770325,0.032685,0,0.2594076097011566,0.23381604254245758,0.13627006113529205,0.11390598118305206,0.09287372976541519,0.09976319223642349,0.06396341323852539
NEUTRAL,0.952282726764679,0.047717,0,0.019959889352321625,0.10060665011405945,0.39408889412879944,0.06777317821979523,0.09355772286653519,0.2801533639431,0.043860260397195816,NEUTRAL,0.9744085073471069,0.025591,0,0.18820789456367493,0.21314787864685059,0.26769450306892395,0.09205948561429977,0.11656136810779572,0.09183039516210556,0.030498329550027847
NEUTRAL,0.7034065127372742,0.296593,0,0.13391034305095673,0.14593496918678284,0.19410595297813416,0.1209908276796341,0.11539379507303238,0.16474400460720062,0.12492003291845322,NEUTRAL,0.9290805459022522,0.070919,0,0.2192210555076599,0.189600870013237,0.2578895390033722,0.10042820870876312,0.09401749074459076,0.07983066886663437,0.059012144804000854
NEUTRAL,0.9559683799743652,0.044032,0,0.044604863971471786,0.12492900341749191,0.2702614367008209,0.18133549392223358,0.11674204468727112,0.1629365086555481,0.09919057786464691,NEUTRAL,0.9442217946052551,0.055778,0,0.5682147145271301,0.0811215192079544,0.08610580861568451,0.09137691557407379,0.058124519884586334,0.047540538012981415,0.0675160139799118
NEUTRAL,0.9316102266311646,0.06839,0,0.14314790070056915,0.14899301528930664,0.18468919396400452,0.1209435760974884,0.13482587039470673,0.17230205237865448,0.09509837627410889,NEUTRAL,0.9512641429901123,0.048736,0,0.6133368015289307,0.11462373286485672,0.07462522387504578,0.03903859108686447,0.026158293709158897,0.1095724031329155,0.0226450152695179
NEUTRAL,0.9213833808898926,0.078617,0,0.07525883615016937,0.15245337784290314,0.49155545234680176,0.0753762423992157,0.05544612556695938,0.08761698752641678,0.06229296699166298,NEUTRAL,0.905947744846344,0.094052,0,0.2122575342655182,0.23614907264709473,0.24597276747226715,0.11108255386352539,0.1139543205499649,0.0536310151219368,0.02695271372795105
NEUTRAL,0.9346943497657776,0.065306,0,0.0675564631819725,0.14154310524463654,0.2405628263950348,0.180495485663414,0.139334574341774,0.14635713398456573,0.08415038138628006,NEUTRAL,0.881350040435791,0.11865,0,0.6801219582557678,0.057841211557388306,0.058945439755916595,0.059493035078048706,0.037626106292009354,0.06598255783319473,0.039989765733480453
NEUTRAL,0.9325466752052307,0.067453,0,0.06889969855546951,0.15031464397907257,0.25225216150283813,0.13717913627624512,0.11971091479063034,0.15566235780715942,0.1159810796380043,NEUTRAL,0.9193916916847229,0.080608,0,0.31335994601249695,0.17361359298229218,0.12971632182598114,0.06452708691358566,0.05877509340643883,0.06030786409974098,0.19970011711120605
NEUTRAL,0.9410962462425232,0.058904,0,0.1369413435459137,0.16944943368434906,0.30880022048950195,0.1362047642469406,0.06741432845592499,0.11437265574932098,0.06681724637746811,NEUTRAL,0.9493752717971802,0.050625,0,0.38146302103996277,0.23810172080993652,0.05606383830308914,0.1163833811879158,0.06954432278871536,0.04799971729516983,0.09044401347637177
NEUTRAL,0.8395140171051025,0.160486,0,0.013615235686302185,0.015837712213397026,0.9126353859901428,0.01545870490372181,0.01419774442911148,0.01645670458674431,0.011798541061580181,NEUTRAL,0.939212441444397,0.060788,0,0.3401544392108917,0.2582859992980957,0.11966904252767563,0.12351401150226593,0.04843049496412277,0.06311404705047607,0.04683194309473038
NEUTRAL,0.9421320557594299,0.057868,0,0.14073316752910614,0.2692956328392029,0.4510955810546875,0.0693080797791481,0.01794426701962948,0.034355733543634415,0.017267508432269096,NEUTRAL,0.7329505085945129,0.267049,0,0.5494927763938904,0.14255033433437347,0.10516899079084396,0.04734900966286659,0.021456122398376465,0.018873650580644608,0.11510911583900452
NEUTRAL,0.7072466015815735,0.292753,0,0.11718108505010605,0.18850241601467133,0.2767010033130646,0.14289115369319916,0.0209663026034832,0.1367715746164322,0.1169864758849144,NEUTRAL,0.9474419951438904,0.052558,0,0.2683893144130707,0.17541968822479248,0.19124485552310944,0.15570053458213806,0.12170568853616714,0.05856072157621384,0.028979139402508736
NEUTRAL,0.8937759399414062,0.106224,0,0.06040263548493385,0.12912409007549286,0.2683742642402649,0.11900687962770462,0.1776195466518402,0.12396523356437683,0.12150739878416061,NEUTRAL,0.9695939421653748,0.030406,0,0.1550784856081009,0.18048006296157837,0.1928042620420456,0.20578424632549286,0.10144801437854767,0.10632076114416122,0.058084215968847275
NEUTRAL,0.9047418236732483,0.095258,0,0.06529060006141663,0.15149512887001038,0.14806321263313293,0.17527222633361816,0.15376360714435577,0.2039898782968521,0.10212540626525879,NEUTRAL,0.9622701406478882,0.03773,0,0.360738605260849,0.34615853428840637,0.07325123995542526,0.05747552216053009,0.04006098210811615,0.04460836201906204,0.0777067095041275
NEUTRAL,0.9544352889060974,0.045565,0,0.12221083790063858,0.14028871059417725,0.3283042013645172,0.12283246219158173,0.1005953699350357,0.08327904343605042,0.10248938947916031,NEUTRAL,0.9382554292678833,0.061745,0,0.25427189469337463,0.17448383569717407,0.1569099724292755,0.141837939620018,0.13799847662448883,0.07010103017091751,0.06439688056707382
NEUTRAL,0.9286012053489685,0.071399,0,0.1064281314611435,0.13633690774440765,0.2265198528766632,0.1204112246632576,0.12760278582572937,0.1645578294992447,0.11814331263303757,NEUTRAL,0.9525822401046753,0.047418,0,0.3184954822063446,0.19939683377742767,0.25192371010780334,0.05780444294214249,0.06691157817840576,0.04871242120862007,0.05675557628273964
NEUTRAL,0.9323893189430237,0.067611,0,0.18871672451496124,0.15388189256191254,0.34008118510246277,0.09671422839164734,0.04878971725702286,0.09941580891609192,0.0724005177617073,NEUTRAL,0.9459211826324463,0.054079,0,0.3210795819759369,0.26954975724220276,0.12916575372219086,0.07660309225320816,0.08331701904535294,0.06692702323198318,0.0533578060567379
NEUTRAL,0.9595285058021545,0.040471,0,0.07536938786506653,0.2931497097015381,0.30651766061782837,0.06045249104499817,0.040382787585258484,0.16682586073875427,0.05730206519365311,NEUTRAL,0.8954886198043823,0.104511,0,0.43950530886650085,0.06622331589460373,0.2267957478761673,0.07038918137550354,0.06254708021879196,0.09484323859214783,0.039696209132671356
NEUTRAL,0.8547104001045227,0.14529,0,0.17574568092823029,0.13561734557151794,0.30749228596687317,0.1340927630662918,0.06780365854501724,0.11590706557035446,0.06334125250577927,NEUTRAL,0.94649338722229,0.053507,0,0.2879687547683716,0.15520797669887543,0.3846891224384308,0.08734771609306335,0.03125923499464989,0.03825201094150543,0.015275132842361927
NEUTRAL,0.7802135348320007,0.219786,0,0.1151997521519661,0.20372335612773895,0.2484738826751709,0.1434095799922943,0.06749827414751053,0.1455157995223999,0.07617932558059692,NEUTRAL,0.9610108733177185,0.038989,0,0.19560746848583221,0.22205407917499542,0.3036910891532898,0.07129032909870148,0.08693620562553406,0.10098350048065186,0.019437279552221298
NEUTRAL,0.8962985873222351,0.103701,0,0.2582947313785553,0.14401152729988098,0.3432599604129791,0.06620465964078903,0.028701310977339745,0.11264215409755707,0.0468856543302536,NEUTRAL,0.9550451040267944,0.044955,0,0.3027120530605316,0.2058098167181015,0.18176476657390594,0.0625828355550766,0.0732668936252594,0.06826463341712952,0.10559897869825363
NEUTRAL,0.9477179646492004,0.052282,0,0.10880408436059952,0.35267311334609985,0.13176745176315308,0.14178553223609924,0.06917830556631088,0.13056813180446625,0.0652233138680458,NEUTRAL,0.9002560973167419,0.099744,0,0.3835248649120331,0.1755928099155426,0.08132576197385788,0.10599544644355774,0.05624775588512421,0.07084518671035767,0.1264682114124298
NEUTRAL,0.9563770890235901,0.043623,0,0.14869728684425354,0.12658776342868805,0.47909456491470337,0.04257424175739288,0.04413295537233353,0.1309443563222885,0.027968844398856163,NEUTRAL,0.9515618085861206,0.048438,0,0.27177292108535767,0.2568361759185791,0.18042568862438202,0.10776788741350174,0.06291728466749191,0.04975467920303345,0.0705253928899765
NEUTRAL,0.9315623641014099,0.068438,0,0.018908990547060966,0.04714914411306381,0.7732900381088257,0.040520571172237396,0.03800387680530548,0.056247539818286896,0.025879865512251854,NEUTRAL,0.8311471939086914,0.168853,0,0.1715531051158905,0.08285224437713623,0.49157261848449707,0.09206170588731766,0.02879658155143261,0.038664139807224274,0.09449948370456696
NEUTRAL,0.8253870010375977,0.174613,0,0.13419993221759796,0.14759507775306702,0.15001435577869415,0.14145886898040771,0.14158742129802704,0.14590494334697723,0.1392393857240677,NEUTRAL,0.9509416222572327,0.049058,0,0.10047990083694458,0.29081621766090393,0.14246349036693573,0.17641106247901917,0.18190144002437592,0.08991096913814545,0.01801690272986889
NEUTRAL,0.8681765198707581,0.131823,0,0.13839316368103027,0.18630172312259674,0.26662978529930115,0.10201813280582428,0.09668129682540894,0.13403873145580292,0.0759371742606163,NEUTRAL,0.9482665657997131,0.051733,0,0.4021891951560974,0.2745465934276581,0.2616686224937439,0.025309456512331963,0.017224673181772232,0.010832644067704678,0.008228912949562073
NEUTRAL,0.8839350342750549,0.116065,0,0.04468653351068497,0.13224059343338013,0.28200563788414,0.051954787224531174,0.24067087471485138,0.16624970734119415,0.08219191431999207,NEUTRAL,0.9417886137962341,0.058211,0,0.5896590948104858,0.20255310833454132,0.05399206653237343,0.04297226667404175,0.027270028367638588,0.05032741278409958,0.033226002007722855
NEUTRAL,0.9311975836753845,0.068802,0,0.1706806868314743,0.15299732983112335,0.4790760576725006,0.04772055521607399,0.04430512338876724,0.05820081755518913,0.04701938107609749,NEUTRAL,0.9458476901054382,0.054152,0,0.3220268785953522,0.2817421853542328,0.15285393595695496,0.08111796528100967,0.05583658814430237,0.02641247771680355,0.08000991493463516
NEUTRAL,0.9442250728607178,0.055775,0,0.027325931936502457,0.12819641828536987,0.2714731693267822,0.20626837015151978,0.09357795864343643,0.1625984162092209,0.11055972427129745,NEUTRAL,0.8882375955581665,0.111762,0,0.2520522177219391,0.1812555342912674,0.1782776564359665,0.15603791177272797,0.08004061877727509,0.1034374013543129,0.048898641020059586
NEUTRAL,0.8907060623168945,0.109294,0,0.05617261305451393,0.18576286733150482,0.11173129826784134,0.22060295939445496,0.08785569667816162,0.2682136297225952,0.069660983979702,NEUTRAL,0.9489979147911072,0.051002,0,0.1626058965921402,0.5584492683410645,0.12212806195020676,0.07338383793830872,0.0425073578953743,0.02493913285434246,0.01598641276359558
NEUTRAL,0.9297478199005127,0.070252,0,0.31470778584480286,0.17120014131069183,0.13965179026126862,0.05733969807624817,0.03171538934111595,0.25584307312965393,0.02954215556383133,NEUTRAL,0.9483199715614319,0.05168,0,0.24996939301490784,0.17349115014076233,0.18533754348754883,0.12161051481962204,0.09648061543703079,0.10715758800506592,0.06595323234796524
NEUTRAL,0.773814857006073,0.226185,0,0.15674014389514923,0.16620062291622162,0.3223077654838562,0.1335238218307495,0.09217168390750885,0.0867062360048294,0.04234971106052399,NEUTRAL,0.9394859671592712,0.060514,0,0.8079633712768555,0.02036283165216446,0.027848253026604652,0.05514010414481163,0.028018977493047714,0.013064893893897533,0.04760156571865082
NEUTRAL,0.8568912744522095,0.143109,0,0.07877634465694427,0.11781082302331924,0.4893245995044708,0.09041999280452728,0.039253294467926025,0.12826372683048248,0.056151293218135834,NEUTRAL,0.8940842747688293,0.105916,0,0.2696599066257477,0.20298215746879578,0.21720461547374725,0.07618247717618942,0.08495305478572845,0.06189071759581566,0.08712717145681381
NEUTRAL,0.9625670313835144,0.037433,0,0.06958754360675812,0.20115213096141815,0.3103840947151184,0.09411508589982986,0.06334295868873596,0.18149228394031525,0.07992591708898544,NEUTRAL,0.966623842716217,0.033376,0,0.3586210310459137,0.2023998498916626,0.18891580402851105,0.11055522412061691,0.0461893267929554,0.055954642593860626,0.03736415505409241
NEUTRAL,0.9337114095687866,0.066289,0,0.06912552565336227,0.17944537103176117,0.261944979429245,0.11297062784433365,0.11107020080089569,0.16351380944252014,0.10192940384149551,NEUTRAL,0.9327676296234131,0.067232,0,0.31162336468696594,0.26578837633132935,0.12105955183506012,0.13592974841594696,0.11052639782428741,0.028290539979934692,0.026782045140862465
NEUTRAL,0.911283016204834,0.088717,0,0.05304551124572754,0.15074515342712402,0.25295913219451904,0.147007554769516,0.11445511132478714,0.17229586839675903,0.10949163883924484,NEUTRAL,0.928234875202179,0.071765,0,0.4692196846008301,0.1088799238204956,0.1551274210214615,0.10497784614562988,0.05474477261304855,0.0692182257771492,0.0378321036696434
NEUTRAL,0.9275779724121094,0.072422,0,0.03835814818739891,0.14711318910121918,0.17570480704307556,0.21723376214504242,0.10265618562698364,0.16280072927474976,0.15613313019275665,NEUTRAL,0.9311399459838867,0.06886,0,0.20974040031433105,0.2036793977022171,0.09528102725744247,0.23004016280174255,0.08248387277126312,0.08013693243265152,0.09863829612731934
NEUTRAL,0.9494970440864563,0.050503,0,0.0813654437661171,0.22700530290603638,0.32095539569854736,0.08112308382987976,0.086857371032238,0.12117233872413635,0.08152107894420624,NEUTRAL,0.9478987455368042,0.052101,0,0.13223303854465485,0.301722913980484,0.3353528678417206,0.08024360984563828,0.05025966838002205,0.06899084150791168,0.03119703009724617
NEUTRAL,0.9188107252120972,0.081189,0,0.07676467299461365,0.3043367266654968,0.19160111248493195,0.0809829831123352,0.06656514108181,0.20828986167907715,0.07145953923463821,NEUTRAL,0.9711524248123169,0.028848,0,0.6687062382698059,0.04829277843236923,0.1259431391954422,0.0650278851389885,0.027043776586651802,0.028582246974110603,0.03640398755669594
NEUTRAL,0.9386760592460632,0.061324,0,0.06011250242590904,0.2337985336780548,0.2382054179906845,0.08992870897054672,0.05919090658426285,0.2782893180847168,0.040474530309438705,NEUTRAL,0.9485356211662292,0.051464,0,0.46094268560409546,0.24216525256633759,0.10866612195968628,0.042713236063718796,0.0540911927819252,0.05661937594413757,0.03480213135480881
NEUTRAL,0.9487588405609131,0.051241,0,0.08404063433408737,0.12341050803661346,0.31343874335289,0.07621598243713379,0.2273261845111847,0.11249837279319763,0.06306952983140945,NEUTRAL,0.9462132453918457,0.053787,0,0.4999179244041443,0.08227009326219559,0.09719713032245636,0.10034610331058502,0.06559249758720398,0.1029883623123169,0.05168787017464638
NEUTRAL,0.9435794353485107,0.056421,0,0.004605977796018124,0.33919626474380493,0.14758364856243134,0.11364612728357315,0.0579395666718483,0.16981784999370575,0.16721050441265106,NEUTRAL,0.8821574449539185,0.117843,0,0.45377007126808167,0.23553387820720673,0.18082693219184875,0.021889179944992065,0.07955500483512878,0.00931935291737318,0.01910552568733692
NEUTRAL,0.9040229320526123,0.095977,0,0.14494051039218903,0.0949004590511322,0.49826580286026,0.07810349762439728,0.05225168168544769,0.08321890234947205,0.048319168388843536,NEUTRAL,0.9283816814422607,0.071618,0,0.11270750313997269,0.14831262826919556,0.14201350510120392,0.13645470142364502,0.11626437306404114,0.1380588561296463,0.2061884105205536
NEUTRAL,0.9316102266311646,0.06839,0,0.14314790070056915,0.14899301528930664,0.18468919396400452,0.1209435760974884,0.13482587039470673,0.17230205237865448,0.09509837627410889,NEUTRAL,0.9196998476982117,0.0803,0,0.6269778609275818,0.0762147381901741,0.08215748518705368,0.023496409878134727,0.02441786602139473,0.11618512868881226,0.05055048689246178
NEUTRAL,0.9346943497657776,0.065306,0,0.0675564631819725,0.14154310524463654,0.2405628263950348,0.180495485663414,0.139334574341774,0.14635713398456573,0.08415038138628006,NEUTRAL,0.946991503238678,0.053008,0,0.48452824354171753,0.10065846890211105,0.17657588422298431,0.09116644412279129,0.04071607068181038,0.06382733583450317,0.04252760484814644
